,0
0,0.45595098877363555
1,0.47011928070161313
2,0.453884731971385
3,0.4816561112479003
4,0.4830986065178921
5,0.47965912688446777
6,0.4725347452272233
7,0.4570220378018026
8,0.4816561112479003
9,0.49790376896791005
10,0.47601382544943444
11,0.45460657327619247
12,0.47011928070161313
13,0.453884731971385
14,0.4919784451325595
15,0.4835923727229846
16,0.5048847927299912
17,0.47601382544943444
18,0.45460657327619247
19,0.45460657327619247
20,0.47011928070161313
21,0.453884731971385
22,0.48225522078836536
23,0.5215575538652657
24,0.5635804350530372
25,0.47965912688446777
26,0.4725347452272233
27,0.4570220378018026
28,0.4714636961990562
29,0.46939743939680567
30,0.4725347452272233
31,0.4725347452272233
32,0.4570220378018026
33,0.4714636961990562
34,0.453884731971385
35,0.45595098877363555
36,0.45460657327619247
37,0.47011928070161313
38,0.46939743939680567
39,0.4870838824787151
40,0.4816561112479003
41,0.49790376896791005
42,0.47601382544943444
43,0.45460657327619247
44,0.45460657327619247
45,0.45460657327619247
46,0.45460657327619247
47,0.47011928070161313
48,0.453884731971385
49,0.45595098877363555
50,0.45460657327619247
51,0.45460657327619247
52,0.45460657327619247
53,0.47011928070161313
54,0.453884731971385
55,0.45595098877363555
56,0.47995749182514436
57,0.49790376896791005
58,0.47601382544943444
59,0.47995749182514436
60,0.5247009870499845
61,0.5291618351280799
62,0.4919784451325595
63,0.453884731971385
64,0.45595098877363555
65,0.45460657327619247
66,0.45460657327619247
67,0.47011928070161313
68,0.453884731971385
69,0.4714636961990562
70,0.46939743939680567
71,0.4725347452272233
72,0.4725347452272233
73,0.4725347452272233
74,0.4725347452272233
75,0.4570220378018026
76,0.48225522078836536
77,0.49476033578319173
78,0.48593801648365603
79,0.45460657327619247
80,0.45460657327619247
81,0.45460657327619247
82,0.47011928070161313
83,0.453884731971385
84,0.4714636961990562
85,0.453884731971385
86,0.4714636961990562
87,0.46939743939680567
88,0.4570220378018026
89,0.45595098877363555
90,0.45460657327619247
91,0.47011928070161313
92,0.46939743939680567
93,0.4725347452272233
94,0.4816561112479003
95,0.4830986065178921
96,0.4636945072013427
97,0.4714636961990562
98,0.4835923727229846
99,0.5048847927299912
