,0
0,0.4234754727246549
1,0.5351631259577917
2,0.4604177933744551
3,0.5344319746273104
4,0.35046001771451885
5,0.35046001771451885
6,0.35046001771451885
7,0.5478571428571428
8,2.475
9,1.0
10,0.7412134502923977
11,0.755
12,1.7585714285714285
13,0.9566666666666667
14,0.44250348199894474
15,1.4610617756999336
16,1.231001221001221
17,1.0
18,2.3436363636363637
19,0.8300000000000001
20,0.6355844155844156
21,0.9269110275689224
22,0.39021548313509136
23,0.35046001771451885
24,0.35046001771451885
25,0.35046001771451885
26,0.46393508730855376
27,0.4234754727246549
28,0.39021548313509136
29,0.6176908219937268
30,0.4604177933744551
31,1.4216575361285135
32,0.414589437276625
33,0.858538107037381
34,0.6292688250408837
35,0.473414551282412
36,0.39021548313509136
37,0.46393508730855376
38,0.550961562498364
39,0.6490552512881316
40,1.0503635463429897
41,0.473414551282412
42,0.39021548313509136
43,0.35046001771451885
44,0.35046001771451885
45,0.4625054596432713
46,0.414589437276625
47,0.33242884907599773
48,0.4625054596432713
49,0.6292688250408837
50,0.473414551282412
51,0.39021548313509136
52,0.46393508730855376
53,0.4234754727246549
54,0.39021548313509136
55,0.35046001771451885
56,0.46393508730855376
57,0.4234754727246549
58,0.39021548313509136
59,0.35046001771451885
60,0.33242884907599773
61,0.35046001771451885
62,0.46393508730855376
63,0.4234754727246549
64,0.39021548313509136
65,0.35046001771451885
66,0.35046001771451885
67,0.35046001771451885
68,0.4625054596432713
69,0.414589437276625
70,0.699798428921213
71,0.7213744178423723
72,0.45719853450180514
73,0.33242884907599773
74,0.46393508730855376
75,0.5351631259577917
76,0.4604177933744551
77,0.5344319746273104
78,0.35046001771451885
79,0.46393508730855376
80,0.4234754727246549
81,0.39021548313509136
82,0.46393508730855376
83,0.4836662662512647
84,0.8735413378455167
85,0.5344319746273104
86,0.35046001771451885
87,0.35046001771451885
88,0.35046001771451885
89,0.35046001771451885
90,0.46393508730855376
91,0.7213744178423723
92,1.0503635463429897
93,0.9436310591756296
94,0.444349662328543
95,0.39021548313509136
96,0.35046001771451885
97,0.35046001771451885
98,0.35046001771451885
99,0.35046001771451885
100,1.082449918612754
101,2.4864466089466086
102,3.2083333333333335
103,0.47939495932916987
104,0.4625054596432713
105,0.414589437276625
106,0.33242884907599773
107,0.5989036734953178
108,0.9384109064932862
109,1.2419047619047618
110,1.0
111,1.7075
112,0.9800000000000001
113,1.8851255015805144
114,2.978119658119658
115,1.5
116,0.4604177933744551
117,1.4216575361285135
118,0.414589437276625
