,0
0,0.4588901957687607
1,0.4742690191544427
2,0.447798898095948
3,0.4879980303263151
4,0.4674840181625816
5,0.4517585336762321
6,0.4862865133841847
7,0.4522638246948535
8,0.4879980303263151
9,0.4919572906224487
10,0.4697372506073302
11,0.45362292830188944
12,0.4742690191544427
13,0.447798898095948
14,0.512704465714183
15,0.5032557844161792
16,0.5074303760536923
17,0.4697372506073302
18,0.45362292830188944
19,0.45362292830188944
20,0.4742690191544427
21,0.447798898095948
22,0.45160188594740464
23,0.5303451928329109
24,0.5648331368985515
25,0.4517585336762321
26,0.4862865133841847
27,0.4522638246948535
28,0.46757970877413435
29,0.4635651406122034
30,0.4862865133841847
31,0.4862865133841847
32,0.4522638246948535
33,0.46757970877413435
34,0.447798898095948
35,0.4588901957687607
36,0.45362292830188944
37,0.4742690191544427
38,0.4635651406122034
39,0.48208134011006976
40,0.4879980303263151
41,0.4919572906224487
42,0.4697372506073302
43,0.45362292830188944
44,0.45362292830188944
45,0.45362292830188944
46,0.45362292830188944
47,0.4742690191544427
48,0.447798898095948
49,0.4588901957687607
50,0.45362292830188944
51,0.45362292830188944
52,0.45362292830188944
53,0.4742690191544427
54,0.447798898095948
55,0.4588901957687607
56,0.46017506477381503
57,0.4919572906224487
58,0.4697372506073302
59,0.46017506477381503
60,0.5789925224050282
61,0.5498196338805789
62,0.512704465714183
63,0.447798898095948
64,0.4588901957687607
65,0.45362292830188944
66,0.45362292830188944
67,0.4742690191544427
68,0.447798898095948
69,0.46757970877413435
70,0.4635651406122034
71,0.4862865133841847
72,0.4862865133841847
73,0.4862865133841847
74,0.4862865133841847
75,0.4522638246948535
76,0.45160188594740464
77,0.5035265750433233
78,0.4887662172340387
79,0.45362292830188944
80,0.45362292830188944
81,0.45362292830188944
82,0.4742690191544427
83,0.447798898095948
84,0.46757970877413435
85,0.447798898095948
86,0.46757970877413435
87,0.4635651406122034
88,0.4522638246948535
89,0.4588901957687607
90,0.45362292830188944
91,0.4742690191544427
92,0.4635651406122034
93,0.4862865133841847
94,0.4879980303263151
95,0.4674840181625816
96,0.4575974114535658
97,0.46757970877413435
98,0.5032557844161792
99,0.5074303760536923
100,0.512704465714183
101,0.4635651406122034
102,0.4522638246948535
103,0.4588901957687607
104,0.45362292830188944
105,0.4742690191544427
106,0.447798898095948
107,0.4588901957687607
108,0.45362292830188944
109,0.4742690191544427
110,0.5032557844161792
111,0.5074303760536923
112,0.512704465714183
113,0.4635651406122034
114,0.4862865133841847
115,0.4522638246948535
116,0.4588901957687607
117,0.45362292830188944
118,0.46017506477381503
119,0.4919572906224487
120,0.512704465714183
121,0.5032557844161792
122,0.5074303760536923
123,0.4697372506073302
124,0.5519119661328808
125,0.5303451928329109
126,0.5648331368985515
127,0.7529615123497904
128,0.4006161950927617
129,0.6817902746585914
130,0.5270834014174958
131,0.45902762678115705
132,0.5177309384164224
133,0.4605644432469278
134,0.4588901957687607
135,0.45362292830188944
136,0.46017506477381503
137,0.4919572906224487
138,0.512704465714183
139,0.4635651406122034
140,0.48208134011006976
141,0.5074303760536923
142,0.4697372506073302
143,0.45362292830188944
144,0.4742690191544427
145,0.447798898095948
146,0.46757970877413435
147,0.447798898095948
148,0.46757970877413435
149,0.5032557844161792
150,0.5074303760536923
