,0
0,0.4107200930921149
1,0.659537561986503
2,0.5891619651357861
3,0.5712723065200949
4,0.3548962878662548
5,0.3548962878662548
6,0.3548962878662548
7,1.5460084308270934
8,1.5701575965003571
9,1.6722973619381512
10,1.5698690113758826
11,2.143216917291379
12,1.9670265985624034
13,1.407355646761482
14,0.7888550229762222
15,0.9200178389076598
16,1.6223098177925481
17,1.5506835895772881
18,1.7248046265228332
19,1.624264676293215
20,1.2074115248681196
21,0.8927486605396893
22,0.3649583100397055
23,0.3548962878662548
24,0.3548962878662548
25,0.3548962878662548
26,0.4487926276355337
27,0.4107200930921149
28,0.3649583100397055
29,0.5626781375640574
30,0.5891619651357861
31,1.0328622602488005
32,0.4628947387977368
33,0.8315249071912011
34,0.7423692942806085
35,0.49068676584820464
36,0.3649583100397055
37,0.4487926276355337
38,0.5594336120876311
39,1.0142107359696682
40,1.1373025335608586
41,0.49068676584820464
42,0.3649583100397055
43,0.3548962878662548
44,0.3548962878662548
45,0.5020520240058296
46,0.4628947387977368
47,0.3701162713405849
48,0.5020520240058296
49,0.7423692942806085
50,0.49068676584820464
51,0.3649583100397055
52,0.4487926276355337
53,0.4107200930921149
54,0.3649583100397055
55,0.3548962878662548
56,0.4487926276355337
57,0.4107200930921149
58,0.3649583100397055
59,0.3548962878662548
60,0.3701162713405849
61,0.3548962878662548
62,0.4487926276355337
63,0.4107200930921149
64,0.3649583100397055
65,0.3548962878662548
66,0.3548962878662548
67,0.3548962878662548
68,0.5020520240058296
69,0.4628947387977368
70,0.6087866683836037
71,0.6813700651025478
72,0.508158627150718
73,0.3701162713405849
74,0.4487926276355337
75,0.659537561986503
76,0.5891619651357861
77,0.5712723065200949
78,0.3548962878662548
79,0.4487926276355337
80,0.4107200930921149
81,0.3649583100397055
82,0.4487926276355337
83,0.7085204236658605
84,0.6344258534887673
85,0.5712723065200949
86,0.3548962878662548
87,0.3548962878662548
88,0.3548962878662548
89,0.3548962878662548
90,0.4487926276355337
91,0.6813700651025478
92,1.1373025335608586
93,0.8241046102648907
94,0.45598398144509616
95,0.3649583100397055
96,0.3548962878662548
