,0
0,0.4167523935004024
1,0.5270019306965661
2,0.4421803464714209
3,0.5464873070830388
4,0.34738020273980436
5,0.34738020273980436
6,0.34738020273980436
7,0.7195238095238096
8,1.825
9,1.0
10,0.7500757575757576
11,0.6533333333333333
12,2.576071428571429
13,1.0999999999999999
14,0.45999614743258005
15,1.320533889800307
16,1.434557387057387
17,1.0
18,2.2574891774891777
19,0.8397979797979798
20,0.7193073593073592
21,0.932312337215588
22,0.38129799723277613
23,0.34738020273980436
24,0.34738020273980436
25,0.34738020273980436
26,0.46833478558319647
27,0.4167523935004024
28,0.38129799723277613
29,0.6038916762211559
30,0.4421803464714209
31,1.3814318942968986
32,0.4547087048398491
33,0.9123617466570945
34,0.6129737597166734
35,0.4630334559668296
36,0.38129799723277613
37,0.46833478558319647
38,0.5042324840562233
39,0.7250935074554659
40,1.108001584393078
41,0.4630334559668296
42,0.38129799723277613
43,0.34738020273980436
44,0.34738020273980436
45,0.4713138419565328
46,0.4547087048398491
47,0.3343894374703661
48,0.4713138419565328
49,0.6129737597166734
50,0.4630334559668296
51,0.38129799723277613
52,0.46833478558319647
53,0.4167523935004024
54,0.38129799723277613
55,0.34738020273980436
56,0.46833478558319647
57,0.4167523935004024
58,0.38129799723277613
59,0.34738020273980436
60,0.3343894374703661
61,0.34738020273980436
62,0.46833478558319647
63,0.4167523935004024
64,0.38129799723277613
65,0.34738020273980436
66,0.34738020273980436
67,0.34738020273980436
68,0.4713138419565328
69,0.4547087048398491
70,0.6887954848249326
71,0.7653148257399852
72,0.5270289982166967
73,0.3343894374703661
74,0.46833478558319647
75,0.5270019306965661
76,0.4421803464714209
77,0.5464873070830388
78,0.34738020273980436
79,0.46833478558319647
80,0.4167523935004024
81,0.38129799723277613
82,0.46833478558319647
83,0.4488959685500104
84,0.8387215619006223
85,0.5464873070830388
86,0.34738020273980436
87,0.34738020273980436
88,0.34738020273980436
89,0.34738020273980436
90,0.46833478558319647
91,0.7653148257399852
92,1.108001584393078
93,1.009203747311405
94,0.4218981194168238
95,0.38129799723277613
96,0.34738020273980436
97,0.34738020273980436
98,0.34738020273980436
