Name,Team,date,GA1,GA2,GA3,GA
박상원,한화,06월 30일,0,0,0,1
박상원,한화,07월 06일,0,0,1,0
박상원,한화,07월 11일,0,1,0,0
박세웅,롯데,06월 27일,4,4,2,2
박세웅,롯데,07월 07일,4,2,2,8
박세진,KT,04월 24일,1,2,6,5
박세진,KT,05월 18일,2,6,5,4
박세진,KT,06월 13일,6,5,4,1
박세진,KT,06월 20일,5,4,1,9
박시영,롯데,05월 02일,5,0,1,5
박시영,롯데,06월 06일,0,1,5,2
박시영,롯데,06월 15일,1,5,2,1
박시영,롯데,06월 20일,5,2,1,1
박시영,롯데,06월 21일,2,1,1,0
박시영,롯데,06월 23일,1,1,0,3
박정배,SK,04월 04일,0,0,0,0
박정배,SK,04월 07일,0,0,0,0
박정배,SK,04월 15일,0,0,0,0
박정배,SK,04월 17일,0,0,0,0
박정배,SK,04월 19일,0,0,0,0
박정배,SK,04월 22일,0,0,0,0
박정배,SK,04월 25일,0,0,0,3
박정배,SK,04월 26일,0,0,3,0
박정배,SK,04월 28일,0,3,0,0
박정배,SK,05월 02일,3,0,0,0
박정배,SK,05월 04일,0,0,0,1
박정배,SK,05월 09일,0,0,1,1
박정배,SK,05월 20일,0,1,1,0
박정배,SK,05월 22일,1,1,0,1
박정배,SK,05월 26일,1,0,1,0
박정배,SK,06월 01일,0,1,0,0
박정배,SK,06월 03일,1,0,0,0
박정배,SK,06월 06일,0,0,0,0
박정배,SK,06월 09일,0,0,0,0
박정배,SK,06월 10일,0,0,0,0
박정배,SK,06월 12일,0,0,0,0
박정배,SK,06월 17일,0,0,0,1
박정배,SK,06월 21일,0,0,1,0
박정배,SK,06월 22일,0,1,0,0
박정배,SK,06월 27일,1,0,0,1
박정수,KIA,04월 06일,0,0,4,1
박정수,KIA,04월 10일,0,4,1,0
박정수,KIA,04월 18일,4,1,0,0
박정수,KIA,04월 22일,1,0,0,2
박종훈,SK,04월 17일,6,3,0,4
박종훈,SK,04월 22일,3,0,4,3
박종훈,SK,04월 28일,0,4,3,4
박종훈,SK,05월 04일,4,3,4,3
박종훈,SK,05월 10일,3,4,3,2
박종훈,SK,05월 18일,4,3,2,4
박종훈,SK,05월 23일,3,2,4,1
박종훈,SK,06월 03일,2,4,1,6
박종훈,SK,06월 09일,4,1,6,1
박종훈,SK,06월 15일,1,6,1,5
박종훈,SK,06월 21일,6,1,5,1
박종훈,SK,06월 29일,1,5,1,1
박종훈,SK,07월 06일,5,1,1,0
박종훈,SK,07월 12일,1,1,0,3
박주홍,한화,05월 02일,0,0,0,0
박주홍,한화,05월 04일,0,0,0,0
박주홍,한화,05월 11일,0,0,0,2
박주홍,한화,05월 18일,0,0,2,0
박주홍,한화,05월 20일,0,2,0,2
박진형,롯데,04월 07일,0,3,0,0
박진형,롯데,04월 10일,3,0,0,0
박진형,롯데,04월 18일,0,0,0,0
박진형,롯데,04월 20일,0,0,0,1
박진형,롯데,04월 25일,0,0,1,0
박진형,롯데,04월 27일,0,1,0,1
박치국,두산,04월 08일,0,0,1,0
박치국,두산,04월 10일,0,1,0,0
박치국,두산,04월 11일,1,0,0,0
박치국,두산,04월 14일,0,0,0,0
박치국,두산,04월 15일,0,0,0,0
박치국,두산,04월 24일,0,0,0,0
박치국,두산,04월 27일,0,0,0,0
박치국,두산,05월 01일,0,0,0,0
박치국,두산,05월 05일,0,0,0,0
박치국,두산,05월 09일,0,0,0,0
박치국,두산,05월 16일,0,0,0,0
박치국,두산,05월 18일,0,0,0,0
박치국,두산,05월 20일,0,0,0,1
박치국,두산,05월 22일,0,0,1,1
박치국,두산,05월 26일,0,1,1,0
박치국,두산,05월 31일,1,1,0,0
박치국,두산,06월 02일,1,0,0,0
박치국,두산,06월 03일,0,0,0,1
박치국,두산,06월 06일,0,0,1,1
박치국,두산,06월 08일,0,1,1,0
박치국,두산,06월 09일,1,1,0,0
박치국,두산,06월 14일,1,0,0,0
박치국,두산,06월 23일,0,0,0,0
박치국,두산,06월 24일,0,0,0,2
박치국,두산,06월 26일,0,0,2,1
박치국,두산,06월 27일,0,2,1,0
박치국,두산,06월 29일,2,1,0,2
박치국,두산,07월 06일,1,0,2,0
박치국,두산,07월 07일,0,2,0,0
박희수,SK,04월 08일,0,0,0,0
박희수,SK,04월 11일,0,0,0,0
박희수,SK,04월 14일,0,0,0,0
박희수,SK,04월 18일,0,0,0,0
박희수,SK,04월 24일,0,0,0,1
박희수,SK,05월 01일,0,0,1,1
박희수,SK,05월 03일,0,1,1,0
박희수,SK,06월 21일,1,1,0,0
박희수,SK,06월 29일,1,0,0,0
박희수,SK,07월 04일,0,0,0,0
박희수,SK,07월 07일,0,0,0,0
박희수,SK,07월 10일,0,0,0,0
박희수,SK,07월 11일,0,0,0,0
배민관,LG,06월 29일,0,0,0,1
배민관,LG,07월 06일,0,0,1,0
배영수,한화,04월 20일,2,8,1,5
배영수,한화,04월 27일,8,1,5,3
배영수,한화,05월 03일,1,5,3,1
배영수,한화,05월 11일,5,3,1,2
배영수,한화,05월 18일,3,1,2,3
배영수,한화,05월 24일,1,2,3,6
배영수,한화,05월 30일,2,3,6,4
배영수,한화,06월 05일,3,6,4,7
배우열,KT,04월 04일,0,1,0,0
배우열,KT,05월 05일,1,0,0,1
배장호,롯데,04월 22일,0,1,0,2
배장호,롯데,04월 26일,1,0,2,0
배장호,롯데,05월 05일,0,2,0,0
배장호,롯데,05월 10일,2,0,0,0
배장호,롯데,05월 18일,0,0,0,0
배장호,롯데,05월 19일,0,0,0,0
배장호,롯데,05월 24일,0,0,0,3
배장호,롯데,06월 27일,0,0,3,1
배장호,롯데,06월 28일,0,3,1,1
배장호,롯데,07월 05일,3,1,1,1
배재환,NC,04월 05일,0,0,0,0
배재환,NC,04월 08일,0,0,0,1
배재환,NC,04월 13일,0,0,1,0
배재환,NC,04월 15일,0,1,0,0
배재환,NC,04월 17일,1,0,0,0
배재환,NC,04월 22일,0,0,0,2
배재환,NC,04월 25일,0,0,2,0
배재환,NC,05월 08일,0,2,0,0
배재환,NC,05월 11일,2,0,0,0
배재환,NC,05월 13일,0,0,0,0
배재환,NC,05월 15일,0,0,0,0
배재환,NC,05월 18일,0,0,0,1
배재환,NC,05월 26일,0,0,1,0
배재환,NC,05월 31일,0,1,0,0
배재환,NC,06월 03일,1,0,0,0
배재환,NC,06월 10일,0,0,0,0
배재환,NC,06월 12일,0,0,0,1
배재환,NC,06월 14일,0,0,1,1
배재환,NC,06월 17일,0,1,1,1
백인식,SK,04월 04일,1,0,0,0
백인식,SK,04월 07일,0,0,0,0
백인식,SK,05월 10일,0,0,0,0
백인식,SK,05월 15일,0,0,0,0
백인식,SK,06월 16일,0,0,0,3
백인식,SK,06월 22일,0,0,3,0
백인식,SK,07월 04일,0,3,0,0
백인식,SK,07월 05일,3,0,0,0
백정현,삼성,04월 24일,4,1,7,2
백정현,삼성,04월 29일,1,7,2,0
백정현,삼성,05월 08일,7,2,0,1
백정현,삼성,05월 17일,2,0,1,3
백정현,삼성,05월 25일,0,1,3,0
백정현,삼성,06월 01일,1,3,0,1
백정현,삼성,06월 07일,3,0,1,1
백정현,삼성,06월 21일,0,1,1,4
백정현,삼성,06월 27일,1,1,4,2
백정현,삼성,07월 04일,1,4,2,6
백정현,삼성,07월 10일,4,2,6,3
베렛,NC,04월 13일,0,4,4,3
베렛,NC,04월 19일,4,4,3,5
베렛,NC,04월 25일,4,3,5,2
베렛,NC,05월 01일,3,5,2,4
베렛,NC,05월 06일,5,2,4,7
베렛,NC,05월 13일,2,4,7,3
베렛,NC,06월 07일,4,7,3,3
베렛,NC,06월 13일,7,3,3,3
베렛,NC,06월 20일,3,3,3,1
베렛,NC,06월 26일,3,3,1,4
베렛,NC,07월 03일,3,1,4,2
베렛,NC,07월 08일,1,4,2,1
변진수,두산,04월 26일,0,1,6,0
변진수,두산,05월 23일,1,6,0,1
변진수,두산,05월 27일,6,0,1,0
보니야,삼성,04월 17일,9,2,6,3
보니야,삼성,04월 22일,2,6,3,3
보니야,삼성,04월 28일,6,3,3,6
보니야,삼성,05월 04일,3,3,6,3
보니야,삼성,05월 10일,3,6,3,3
보니야,삼성,05월 18일,6,3,3,0
보니야,삼성,05월 24일,3,3,0,1
보니야,삼성,05월 30일,3,0,1,3
보니야,삼성,06월 05일,0,1,3,4
보니야,삼성,06월 10일,1,3,4,3
보니야,삼성,06월 16일,3,4,3,7
보니야,삼성,06월 22일,4,3,7,6
보니야,삼성,06월 28일,3,7,6,3
보니야,삼성,07월 05일,7,6,3,2
보니야,삼성,07월 11일,6,3,2,2
브리검,넥센,04월 13일,2,4,5,2
브리검,넥센,04월 19일,4,5,2,1
브리검,넥센,04월 25일,5,2,1,2
브리검,넥센,05월 01일,2,1,2,4
브리검,넥센,05월 08일,1,2,4,6
브리검,넥센,05월 15일,2,4,6,1
브리검,넥센,05월 20일,4,6,1,1
브리검,넥센,05월 26일,6,1,1,2
브리검,넥센,06월 01일,1,1,2,3
브리검,넥센,06월 07일,1,2,3,3
브리검,넥센,06월 13일,2,3,3,1
브리검,넥센,06월 19일,3,3,1,4
브리검,넥센,06월 24일,3,1,4,7
브리검,넥센,07월 01일,1,4,7,0
브리검,넥센,07월 07일,4,7,0,4
산체스,SK,04월 13일,1,1,2,0
산체스,SK,04월 19일,1,2,0,5
산체스,SK,04월 25일,2,0,5,1
산체스,SK,05월 01일,0,5,1,2
산체스,SK,05월 13일,5,1,2,0
산체스,SK,05월 16일,1,2,0,5
산체스,SK,05월 22일,2,0,5,4
산체스,SK,05월 27일,0,5,4,3
산체스,SK,06월 02일,5,4,3,1
산체스,SK,06월 08일,4,3,1,6
산체스,SK,06월 14일,3,1,6,2
산체스,SK,06월 20일,1,6,2,3
산체스,SK,06월 27일,6,2,3,1
산체스,SK,07월 04일,2,3,1,3
산체스,SK,07월 10일,3,1,3,3
샘슨,한화,04월 12일,6,8,2,1
샘슨,한화,04월 18일,8,2,1,3
샘슨,한화,04월 25일,2,1,3,1
샘슨,한화,05월 01일,1,3,1,3
샘슨,한화,05월 08일,3,1,3,7
샘슨,한화,05월 13일,1,3,7,0
샘슨,한화,05월 19일,3,7,0,1
샘슨,한화,05월 25일,7,0,1,3
샘슨,한화,05월 31일,0,1,3,5
샘슨,한화,06월 06일,1,3,5,0
샘슨,한화,06월 12일,3,5,0,2
샘슨,한화,06월 17일,5,0,2,4
샘슨,한화,06월 23일,0,2,4,1
샘슨,한화,06월 29일,2,4,1,2
샘슨,한화,07월 05일,4,1,2,2
샘슨,한화,07월 11일,1,2,2,9
서균,한화,04월 04일,0,1,0,0
서균,한화,04월 15일,1,0,0,0
서균,한화,04월 29일,0,0,0,0
서균,한화,05월 11일,0,0,0,0
서균,한화,05월 16일,0,0,0,0
서균,한화,05월 27일,0,0,0,0
서균,한화,06월 05일,0,0,0,0
서균,한화,06월 15일,0,0,0,0
서균,한화,06월 19일,0,0,0,0
서균,한화,06월 21일,0,0,0,0
서균,한화,06월 26일,0,0,0,2
서균,한화,06월 29일,0,0,2,0
서균,한화,06월 30일,0,2,0,0
서균,한화,07월 06일,2,0,0,0
서균,한화,07월 11일,0,0,0,3
서진용,SK,04월 01일,0,4,0,0
서진용,SK,04월 07일,4,0,0,0
서진용,SK,04월 10일,0,0,0,0
서진용,SK,04월 13일,0,0,0,0
서진용,SK,04월 15일,0,0,0,2
서진용,SK,04월 21일,0,0,2,1
서진용,SK,04월 27일,0,2,1,0
서진용,SK,04월 29일,2,1,0,1
서진용,SK,05월 04일,1,0,1,0
서진용,SK,05월 09일,0,1,0,0
서진용,SK,05월 10일,1,0,0,0
서진용,SK,05월 13일,0,0,0,0
서진용,SK,05월 15일,0,0,0,0
서진용,SK,05월 23일,0,0,0,0
서진용,SK,05월 24일,0,0,0,0
서진용,SK,05월 26일,0,0,0,0
서진용,SK,05월 31일,0,0,0,0
서진용,SK,06월 08일,0,0,0,1
서진용,SK,06월 09일,0,0,1,0
서진용,SK,06월 13일,0,1,0,1
소사,LG,04월 14일,3,2,2,0
소사,LG,04월 20일,2,2,0,1
소사,LG,04월 26일,2,0,1,0
소사,LG,05월 02일,0,1,0,2
소사,LG,05월 08일,1,0,2,4
소사,LG,05월 13일,0,2,4,3
소사,LG,05월 19일,2,4,3,2
소사,LG,05월 24일,4,3,2,0
소사,LG,05월 30일,3,2,0,4
소사,LG,06월 05일,2,0,4,2
소사,LG,06월 10일,0,4,2,7
소사,LG,06월 16일,4,2,7,3
소사,LG,06월 22일,2,7,3,1
소사,LG,06월 29일,7,3,1,7
소사,LG,07월 05일,3,1,7,3
소사,LG,07월 11일,1,7,3,1
손승락,롯데,04월 13일,0,0,0,0
손승락,롯데,04월 18일,0,0,0,0
손승락,롯데,04월 20일,0,0,0,0
손승락,롯데,04월 21일,0,0,0,0
손승락,롯데,04월 25일,0,0,0,0
손승락,롯데,04월 27일,0,0,0,0
손승락,롯데,04월 29일,0,0,0,0
손승락,롯데,05월 08일,0,0,0,0
손승락,롯데,05월 13일,0,0,0,0
손승락,롯데,05월 15일,0,0,0,0
손승락,롯데,05월 20일,0,0,0,0
손승락,롯데,05월 27일,0,0,0,0
손승락,롯데,05월 31일,0,0,0,4
손승락,롯데,06월 13일,0,0,4,1
손승락,롯데,06월 19일,0,4,1,0
손승락,롯데,06월 21일,4,1,0,0
손승락,롯데,06월 24일,1,0,0,0
손승락,롯데,06월 27일,0,0,0,1
손승락,롯데,06월 28일,0,0,1,0
손승락,롯데,07월 06일,0,1,0,0
손승락,롯데,07월 08일,1,0,0,0
송승준,롯데,06월 01일,4,3,0,5
송승준,롯데,06월 07일,3,0,5,3
송승준,롯데,06월 14일,0,5,3,0
송승준,롯데,06월 15일,5,3,0,1
송승준,롯데,06월 19일,3,0,1,1
송승준,롯데,06월 26일,0,1,1,1
송승준,롯데,06월 29일,1,1,1,1
송승준,롯데,07월 08일,1,1,1,5
송은범,한화,04월 08일,0,0,2,0
송은범,한화,04월 11일,0,2,0,0
송은범,한화,04월 13일,2,0,0,1
송은범,한화,04월 17일,0,0,1,0
송은범,한화,04월 21일,0,1,0,2
송은범,한화,04월 27일,1,0,2,2
송은범,한화,04월 29일,0,2,2,0
송은범,한화,05월 08일,2,2,0,2
송은범,한화,05월 10일,2,0,2,0
송은범,한화,05월 15일,0,2,0,0
송은범,한화,05월 16일,2,0,0,0
송은범,한화,05월 18일,0,0,0,0
송은범,한화,05월 19일,0,0,0,0
송은범,한화,05월 22일,0,0,0,1
송은범,한화,05월 30일,0,0,1,0
송은범,한화,06월 01일,0,1,0,0
송은범,한화,06월 07일,1,0,0,0
송은범,한화,06월 12일,0,0,0,0
송은범,한화,06월 16일,0,0,0,0
송은범,한화,06월 17일,0,0,0,1
송은범,한화,06월 20일,0,0,1,0
송은범,한화,07월 03일,0,1,0,0
송은범,한화,07월 05일,1,0,0,0
송창식,한화,06월 26일,0,1,0,4
송창식,한화,07월 03일,1,0,4,1
신병률,KT,04월 18일,0,0,1,1
신병률,KT,04월 21일,0,1,1,0
신병률,KT,04월 24일,1,1,0,8
신병률,KT,05월 01일,1,0,8,0
신병률,KT,05월 08일,0,8,0,2
신병률,KT,05월 11일,8,0,2,0
신병률,KT,06월 08일,0,2,0,2
신병률,KT,06월 10일,2,0,2,0
신병률,KT,06월 17일,0,2,0,0
신병률,KT,06월 21일,2,0,0,0
신병률,KT,06월 22일,0,0,0,3
신병률,KT,06월 27일,0,0,3,0
신재영,넥센,04월 14일,7,5,2,6
신재영,넥센,04월 20일,5,2,6,1
신재영,넥센,04월 26일,2,6,1,6
신재영,넥센,05월 02일,6,1,6,5
신재영,넥센,05월 09일,1,6,5,2
신재영,넥센,05월 16일,6,5,2,1
신재영,넥센,05월 22일,5,2,1,3
신재영,넥센,05월 27일,2,1,3,6
신재영,넥센,06월 02일,1,3,6,2
신재영,넥센,06월 08일,3,6,2,5
신재영,넥센,06월 26일,6,2,5,2
신재영,넥센,07월 06일,2,5,2,1
신재영,넥센,07월 12일,5,2,1,2
신재웅,SK,04월 10일,0,0,0,1
신재웅,SK,04월 19일,0,0,1,0
신재웅,SK,04월 22일,0,1,0,0
신재웅,SK,04월 24일,1,0,0,0
신재웅,SK,04월 25일,0,0,0,0
신재웅,SK,05월 02일,0,0,0,0
신재웅,SK,05월 04일,0,0,0,0
신재웅,SK,05월 05일,0,0,0,1
신재웅,SK,05월 10일,0,0,1,0
신재웅,SK,05월 15일,0,1,0,0
신재웅,SK,05월 24일,1,0,0,0
신재웅,SK,05월 25일,0,0,0,0
신재웅,SK,05월 27일,0,0,0,3
신재웅,SK,06월 05일,0,0,3,0
신재웅,SK,06월 09일,0,3,0,1
신재웅,SK,06월 13일,3,0,1,0
신재웅,SK,06월 17일,0,1,0,0
신재웅,SK,06월 21일,1,0,0,0
신재웅,SK,06월 23일,0,0,0,0
신재웅,SK,06월 27일,0,0,0,0
신재웅,SK,06월 30일,0,0,0,0
신재웅,SK,07월 04일,0,0,0,2
신재웅,SK,07월 07일,0,0,2,0
신재웅,SK,07월 12일,0,2,0,0
신정락,LG,05월 31일,2,3,0,1
신정락,LG,06월 05일,3,0,1,0
신정락,LG,06월 12일,0,1,0,1
신정락,LG,06월 14일,1,0,1,0
신정락,LG,06월 17일,0,1,0,0
신정락,LG,06월 23일,1,0,0,4
신정락,LG,07월 03일,0,0,4,0
신정락,LG,07월 05일,0,4,0,0
신정락,LG,07월 10일,4,0,0,1
신정락,LG,07월 12일,0,0,1,0
심재민,KT,04월 05일,2,2,0,0
심재민,KT,04월 11일,2,0,0,0
심재민,KT,04월 15일,0,0,0,1
심재민,KT,04월 17일,0,0,1,1
심재민,KT,04월 20일,0,1,1,1
심재민,KT,04월 22일,1,1,1,0
심재민,KT,04월 25일,1,1,0,1
심재민,KT,04월 27일,1,0,1,0
심재민,KT,04월 29일,0,1,0,0
심재민,KT,05월 09일,1,0,0,0
심재민,KT,05월 15일,0,0,0,0
심재민,KT,05월 25일,0,0,0,0
심재민,KT,05월 27일,0,0,0,0
심재민,KT,05월 30일,0,0,0,0
심재민,KT,06월 08일,0,0,0,3
심재민,KT,06월 09일,0,0,3,0
심재민,KT,06월 12일,0,3,0,1
심재민,KT,06월 15일,3,0,1,1
심창민,삼성,04월 01일,0,0,0,1
심창민,삼성,04월 03일,0,0,1,1
심창민,삼성,04월 07일,0,1,1,0
심창민,삼성,04월 11일,1,1,0,0
심창민,삼성,04월 13일,1,0,0,0
심창민,삼성,04월 17일,0,0,0,0
심창민,삼성,04월 18일,0,0,0,3
심창민,삼성,04월 20일,0,0,3,1
심창민,삼성,04월 21일,0,3,1,0
심창민,삼성,04월 24일,3,1,0,0
심창민,삼성,04월 28일,1,0,0,0
심창민,삼성,04월 29일,0,0,0,0
심창민,삼성,05월 02일,0,0,0,2
심창민,삼성,05월 09일,0,0,2,1
심창민,삼성,05월 11일,0,2,1,0
심창민,삼성,05월 13일,2,1,0,0
심창민,삼성,05월 15일,1,0,0,0
심창민,삼성,05월 16일,0,0,0,0
심창민,삼성,05월 18일,0,0,0,0
심창민,삼성,05월 23일,0,0,0,0
심창민,삼성,05월 30일,0,0,0,0
심창민,삼성,06월 01일,0,0,0,0
심창민,삼성,06월 02일,0,0,0,0
심창민,삼성,06월 03일,0,0,0,2
심창민,삼성,06월 07일,0,0,2,0
심창민,삼성,06월 12일,0,2,0,0
심창민,삼성,06월 14일,2,0,0,0
심창민,삼성,06월 20일,0,0,0,0
심창민,삼성,07월 01일,0,0,0,0
심창민,삼성,07월 05일,0,0,0,0
심창민,삼성,07월 08일,0,0,0,0
심창민,삼성,07월 10일,0,0,0,0
심창민,삼성,07월 11일,0,0,0,0
아델만,삼성,04월 15일,5,2,2,7
아델만,삼성,04월 21일,2,2,7,1
아델만,삼성,04월 27일,2,7,1,6
아델만,삼성,05월 03일,7,1,6,4
아델만,삼성,05월 09일,1,6,4,3
아델만,삼성,05월 15일,6,4,3,0
아델만,삼성,05월 20일,4,3,0,3
아델만,삼성,05월 26일,3,0,3,5
아델만,삼성,05월 31일,0,3,5,0
아델만,삼성,06월 06일,3,5,0,7
아델만,삼성,06월 12일,5,0,7,2
아델만,삼성,06월 17일,0,7,2,7
아델만,삼성,06월 23일,7,2,7,2
아델만,삼성,06월 29일,2,7,2,7
아델만,삼성,07월 07일,7,2,7,3
안영명,한화,04월 13일,3,0,0,0
안영명,한화,04월 15일,0,0,0,0
안영명,한화,04월 18일,0,0,0,0
안영명,한화,04월 20일,0,0,0,0
안영명,한화,04월 26일,0,0,0,0
안영명,한화,04월 28일,0,0,0,1
안영명,한화,05월 01일,0,0,1,0
안영명,한화,05월 03일,0,1,0,0
안영명,한화,05월 09일,1,0,0,1
안영명,한화,05월 10일,0,0,1,0
안영명,한화,05월 13일,0,1,0,0
안영명,한화,05월 17일,1,0,0,0
안영명,한화,05월 19일,0,0,0,0
안영명,한화,05월 25일,0,0,0,1
안영명,한화,05월 27일,0,0,1,0
안영명,한화,05월 31일,0,1,0,0
안영명,한화,06월 06일,1,0,0,1
안영명,한화,06월 07일,0,0,1,2
안영명,한화,06월 09일,0,1,2,3
안영명,한화,07월 06일,1,2,3,2
안우진,넥센,06월 09일,0,0,6,5
안우진,넥센,06월 14일,0,6,5,3
안우진,넥센,06월 17일,6,5,3,3
안우진,넥센,06월 22일,5,3,3,1
안우진,넥센,06월 26일,3,3,1,0
양창섭,삼성,06월 20일,0,2,4,4
양창섭,삼성,06월 26일,2,4,4,1
양창섭,삼성,07월 06일,4,4,1,8
양창섭,삼성,07월 12일,4,1,8,2
양현,넥센,06월 06일,0,0,1,0
양현,넥센,06월 08일,0,1,0,0
양현,넥센,06월 09일,1,0,0,0
양현,넥센,06월 14일,0,0,0,0
양현,넥센,06월 17일,0,0,0,1
양현,넥센,06월 19일,0,0,1,0
양현,넥센,06월 20일,0,1,0,2
양현,넥센,06월 24일,1,0,2,0
양현,넥센,06월 26일,0,2,0,0
양현,넥센,06월 27일,2,0,0,0
양현,넥센,07월 01일,0,0,0,1
양현,넥센,07월 05일,0,0,1,0
양현,넥센,07월 06일,0,1,0,0
양현종,KIA,04월 13일,1,6,1,0
양현종,KIA,04월 19일,6,1,0,4
양현종,KIA,04월 26일,1,0,4,3
양현종,KIA,05월 02일,0,4,3,5
양현종,KIA,05월 08일,4,3,5,0
양현종,KIA,05월 15일,3,5,0,1
양현종,KIA,05월 20일,5,0,1,3
양현종,KIA,05월 26일,0,1,3,2
양현종,KIA,06월 01일,1,3,2,4
양현종,KIA,06월 07일,3,2,4,0
양현종,KIA,06월 13일,2,4,0,5
양현종,KIA,06월 20일,4,0,5,4
양현종,KIA,06월 27일,0,5,4,3
양현종,KIA,07월 03일,5,4,3,2
양현종,KIA,07월 08일,4,3,2,5
엄상백,KT,04월 05일,0,0,0,1
엄상백,KT,04월 08일,0,0,1,3
엄상백,KT,04월 10일,0,1,3,0
엄상백,KT,04월 25일,1,3,0,0
엄상백,KT,05월 10일,3,0,0,0
엄상백,KT,05월 15일,0,0,0,0
엄상백,KT,05월 19일,0,0,0,1
엄상백,KT,05월 25일,0,0,1,0
엄상백,KT,05월 27일,0,1,0,0
엄상백,KT,06월 10일,1,0,0,0
엄상백,KT,06월 16일,0,0,0,1
엄상백,KT,07월 07일,0,0,1,0
여건욱,LG,04월 26일,1,0,0,0
여건욱,LG,05월 01일,0,0,0,0
여건욱,LG,05월 05일,0,0,0,0
여건욱,LG,05월 13일,0,0,0,3
여건욱,LG,07월 10일,0,0,3,2
오주원,넥센,04월 10일,0,0,0,0
오주원,넥센,04월 14일,0,0,0,0
오주원,넥센,04월 17일,0,0,0,1
오주원,넥센,04월 27일,0,0,1,1
오주원,넥센,04월 29일,0,1,1,1
오주원,넥센,05월 05일,1,1,1,0
오주원,넥센,05월 08일,1,1,0,0
오주원,넥센,05월 10일,1,0,0,0
오주원,넥센,05월 24일,0,0,0,0
오주원,넥센,05월 26일,0,0,0,0
오주원,넥센,05월 30일,0,0,0,0
오주원,넥센,06월 03일,0,0,0,0
오주원,넥센,06월 07일,0,0,0,0
오주원,넥센,06월 10일,0,0,0,0
오주원,넥센,06월 12일,0,0,0,0
오주원,넥센,06월 16일,0,0,0,0
오주원,넥센,06월 20일,0,0,0,0
오주원,넥센,06월 23일,0,0,0,0
오주원,넥센,06월 27일,0,0,0,0
오주원,넥센,07월 07일,0,0,0,0
오주원,넥센,07월 08일,0,0,0,0
오주원,넥센,07월 12일,0,0,0,0
오현택,롯데,04월 11일,0,0,1,0
오현택,롯데,04월 18일,0,1,0,0
오현택,롯데,04월 20일,1,0,0,0
오현택,롯데,04월 21일,0,0,0,0
오현택,롯데,04월 27일,0,0,0,0
오현택,롯데,04월 29일,0,0,0,1
오현택,롯데,05월 01일,0,0,1,0
오현택,롯데,05월 03일,0,1,0,0
오현택,롯데,05월 08일,1,0,0,0
오현택,롯데,05월 11일,0,0,0,0
오현택,롯데,05월 13일,0,0,0,0
오현택,롯데,05월 17일,0,0,0,0
오현택,롯데,05월 20일,0,0,0,0
오현택,롯데,05월 26일,0,0,0,0
오현택,롯데,05월 31일,0,0,0,0
오현택,롯데,06월 03일,0,0,0,0
오현택,롯데,06월 13일,0,0,0,0
오현택,롯데,06월 16일,0,0,0,0
오현택,롯데,06월 19일,0,0,0,0
오현택,롯데,06월 24일,0,0,0,0
오현택,롯데,06월 27일,0,0,0,1
오현택,롯데,06월 28일,0,0,1,0
오현택,롯데,06월 30일,0,1,0,1
오현택,롯데,07월 06일,1,0,1,0
오현택,롯데,07월 08일,0,1,0,0
오현택,롯데,07월 11일,1,0,0,0
왕웨이중,NC,04월 11일,1,2,1,5
왕웨이중,NC,04월 17일,2,1,5,2
왕웨이중,NC,04월 22일,1,5,2,3
왕웨이중,NC,04월 28일,5,2,3,1
왕웨이중,NC,05월 18일,2,3,1,0
왕웨이중,NC,05월 24일,3,1,0,4
왕웨이중,NC,05월 30일,1,0,4,8
왕웨이중,NC,06월 05일,0,4,8,7
왕웨이중,NC,06월 10일,4,8,7,2
왕웨이중,NC,06월 16일,8,7,2,1
왕웨이중,NC,06월 23일,7,2,1,6
왕웨이중,NC,06월 29일,2,1,6,5
왕웨이중,NC,07월 11일,1,6,5,0
우규민,삼성,05월 17일,0,0,1,1
우규민,삼성,05월 19일,0,1,1,1
우규민,삼성,05월 25일,1,1,1,1
우규민,삼성,05월 29일,1,1,1,1
우규민,삼성,06월 03일,1,1,1,1
우규민,삼성,06월 08일,1,1,1,0
우규민,삼성,06월 10일,1,1,0,0
우규민,삼성,06월 13일,1,0,0,0
우규민,삼성,06월 14일,0,0,0,0
우규민,삼성,06월 17일,0,0,0,1
우규민,삼성,06월 20일,0,0,1,0
우규민,삼성,06월 21일,0,1,0,0
우규민,삼성,06월 23일,1,0,0,1
우규민,삼성,06월 26일,0,0,1,0
우규민,삼성,06월 29일,0,1,0,1
우규민,삼성,07월 04일,1,0,1,0
우규민,삼성,07월 06일,0,1,0,2
우규민,삼성,07월 08일,1,0,2,0
우규민,삼성,07월 12일,0,2,0,0
원종현,NC,05월 04일,0,0,3,0
원종현,NC,05월 08일,0,3,0,0
원종현,NC,05월 11일,3,0,0,0
원종현,NC,05월 15일,0,0,0,0
원종현,NC,05월 19일,0,0,0,0
원종현,NC,05월 25일,0,0,0,0
원종현,NC,05월 26일,0,0,0,0
원종현,NC,05월 31일,0,0,0,1
원종현,NC,06월 07일,0,0,1,0
원종현,NC,06월 09일,0,1,0,1
원종현,NC,06월 12일,1,0,1,0
원종현,NC,06월 13일,0,1,0,0
원종현,NC,06월 14일,1,0,0,0
원종현,NC,06월 16일,0,0,0,0
원종현,NC,07월 03일,0,0,0,0
원종현,NC,07월 05일,0,0,0,0
원종현,NC,07월 07일,0,0,0,0
원종현,NC,07월 08일,0,0,0,0
