Name,Team,date,2B,3B,ERA,K/BB,OPS,WHIP,IBB,BB,HBP,K,GS,S,W,HIT,SO,CG,INNING,ER,GP,BF,BA,PA,PITCH,L,HOLD,HR,GA
윤성환,삼성,05월 22일,1.4,0.0,6.769,nan,0.939,2.211,0.0,1.2,0.4,3.7,1.0,0.0,0.2,8.2,0.0,0.0,4.22,3.2,1.0,19.7,0.4135,22.3,85.9,0.1,0.0,0.1,4
윤성환,삼성,05월 27일,1.2,0.0,6.09,nan,0.9826,1.7,0.0,1.2,0.1,3.9,1.0,0.0,0.1,7.9,0.0,0.0,5.5,3.7,1.0,21.9,0.3614,24.2,93.9,0.0,0.0,1.4,8
윤성환,삼성,06월 13일,3.1,0.0,8.84,nan,1.0793,1.743,0.0,0.9,0.0,2.5,1.0,0.0,0.0,9.5,0.0,0.0,5.87,6.0,1.0,25.5,0.3736,27.4,95.6,0.7,0.0,1.8,8
윤성환,삼성,06월 19일,1.6,0.0,27.79,2.2,1.6405,3.298,0.0,1.0,0.0,2.2,1.0,0.0,0.0,7.7,0.0,0.0,3.22,7.4,1.0,16.8,0.4861,18.1,69.1,0.2,0.0,2.7,5
윤성환,삼성,06월 24일,1.3,0.0,16.07,1.069,1.0947,2.024,0.0,2.4,1.4,2.0,1.0,0.0,0.0,4.5,0.0,0.0,3.81,5.8,1.0,15.8,0.2848,19.7,76.5,0.1,0.0,1.5,4
윤성환,삼성,07월 01일,1.7,0.0,11.247,nan,1.2013,1.897,0.0,0.7,0.4,4.1,1.0,0.0,0.0,6.9,0.0,0.0,3.94,4.6,1.0,18.3,0.3739,19.4,78.2,0.7,0.0,1.9,3
윤성환,삼성,07월 08일,1.2,0.0,7.392,nan,1.1002,1.717,0.0,0.3,0.2,2.6,1.0,0.0,0.0,6.8,0.0,0.0,4.04,3.4,1.0,18.8,0.3576,19.3,71.7,0.9,0.0,1.9,1
이영하,두산,05월 16일,1.4,0.7,5.986,nan,0.8284,1.549,0.0,1.1,0.0,3.7,1.0,0.0,0.2,7.6,0.0,0.0,5.72,3.8,1.0,24.8,0.3028,26.0,96.9,0.0,0.0,0.7,3
이영하,두산,05월 23일,1.1,0.2,4.65,nan,0.7741,1.22,0.0,2.3,0.0,5.3,1.0,0.0,0.8,5.0,0.0,0.0,6.0,3.1,1.0,23.0,0.2122,25.3,100.2,0.0,0.0,1.6,2
이영하,두산,06월 03일,1.0,0.1,1.65,0.8,0.9865,2.081,0.0,2.1,0.7,1.6,1.0,0.0,0.2,3.1,0.0,0.0,2.64,1.1,1.0,11.3,0.3028,14.1,54.2,0.0,0.0,0.5,6
이영하,두산,06월 09일,1.7,0.0,13.05,0.9,1.1453,2.228,0.7,1.4,0.2,1.3,1.0,0.0,0.1,5.0,0.0,0.0,2.94,4.5,1.0,13.2,0.3851,15.5,56.8,0.0,0.0,0.9,0
이용찬,두산,05월 18일,0.0,0.7,2.764,nan,0.5215,0.794,0.0,0.4,0.7,3.0,1.0,0.0,1.0,4.6,0.0,0.0,6.2,1.9,1.0,22.3,0.2009,23.6,90.5,0.0,0.0,0.1,0
이용찬,두산,05월 24일,0.0,0.2,0.857,nan,0.4009,0.732,0.0,0.8,0.2,3.1,1.0,0.0,1.0,3.7,0.0,0.0,6.1,0.6,1.0,21.0,0.1718,22.1,86.5,0.0,0.0,0.0,0
이용찬,두산,05월 30일,0.0,0.1,0.3,nan,0.5157,0.999,0.0,0.9,0.1,2.9,1.0,0.0,1.0,5.9,0.0,0.0,6.7,0.2,1.0,24.3,0.2374,25.3,100.6,0.0,0.0,0.0,3
이용찬,두산,06월 05일,0.0,0.0,2.702,2.3,0.652,0.995,0.0,1.0,0.0,2.3,1.0,0.0,1.0,5.9,0.0,0.0,6.9,2.1,1.0,25.4,0.2305,26.4,94.2,0.0,0.0,1.4,7
이용찬,두산,06월 10일,1.4,0.0,8.332,1.631,0.8805,1.714,0.0,2.4,0.0,3.5,1.0,0.0,0.3,6.8,0.0,0.0,5.6,4.8,1.0,22.5,0.3062,25.6,89.3,0.7,0.0,1.1,0
이용찬,두산,06월 16일,1.1,0.0,2.546,4.666,0.4448,0.801,0.0,1.4,0.0,5.2,1.0,0.0,0.1,3.4,0.0,0.0,6.6,1.5,1.0,22.9,0.1506,24.5,95.7,0.2,0.0,0.4,3
이용찬,두산,06월 22일,1.8,0.0,3.18,6.233,0.6528,1.217,0.0,1.2,0.7,6.5,1.0,0.0,0.7,6.0,0.0,0.0,6.1,2.0,1.0,23.5,0.2551,25.5,96.3,0.1,0.0,0.1,10
이용찬,두산,06월 28일,1.2,0.0,17.785,2.7,1.1154,2.794,0.0,2.4,0.2,4.1,1.0,0.0,0.2,8.6,0.0,0.0,4.14,7.4,1.0,21.8,0.4003,24.4,97.9,0.7,0.0,1.4,0
이용찬,두산,07월 05일,1.8,0.0,5.21,2.65,0.7693,1.662,0.0,2.1,0.1,4.8,1.0,0.0,0.8,6.2,0.0,0.0,5.44,2.2,1.0,22.0,0.2833,24.2,91.6,0.2,0.0,0.4,1
이용찬,두산,07월 11일,3.3,0.0,3.358,nan,0.7415,1.289,0.0,0.7,0.0,4.1,1.0,0.0,0.9,6.9,0.0,0.0,6.42,1.7,1.0,24.7,0.2813,25.4,85.7,0.1,0.0,0.2,0
이재학,NC,04월 15일,0.1,0.0,2.053,5.0,0.4656,0.771,0.0,1.2,0.0,5.6,1.0,0.0,0.2,4.5,0.0,0.0,7.04,1.7,1.0,25.9,0.1727,27.1,108.6,0.0,0.0,0.7,3
이재학,NC,04월 21일,0.0,0.0,3.749,nan,0.7758,1.508,0.0,0.4,0.0,3.2,1.0,0.0,0.1,9.0,0.0,0.0,6.34,2.6,1.0,24.6,0.3701,26.4,98.0,0.7,0.0,0.2,4
이재학,NC,04월 27일,0.7,0.0,8.695,nan,0.8722,2.124,0.0,1.5,0.7,3.8,1.0,0.0,0.0,6.9,0.0,0.0,4.09,3.6,1.0,18.7,0.3726,21.3,87.3,0.9,0.0,0.1,3
이재학,NC,05월 03일,0.2,0.0,3.723,nan,0.6855,1.279,0.0,1.1,0.2,5.9,1.0,0.0,0.0,5.1,0.0,0.0,4.86,1.8,1.0,19.6,0.2608,21.1,93.7,1.0,0.0,0.7,5
이재학,NC,05월 09일,0.8,0.0,6.648,nan,0.747,1.347,0.0,0.4,0.1,6.0,1.0,0.0,0.0,7.0,0.0,0.0,5.55,4.1,1.0,23.8,0.2931,24.3,106.1,0.3,0.0,0.9,4
이재학,NC,05월 15일,0.2,0.0,5.257,nan,0.5941,1.152,0.0,0.8,0.0,5.4,1.0,0.0,0.0,6.9,0.0,0.0,6.62,3.9,1.0,26.1,0.2629,26.9,103.5,0.8,0.0,0.3,1
이재학,NC,05월 20일,1.5,0.0,3.038,nan,0.6059,1.061,0.0,0.2,0.0,4.4,1.0,0.0,0.0,5.7,0.0,0.0,5.5,2.0,1.0,22.0,0.2576,22.2,107.2,0.2,0.0,0.1,4
이재학,NC,05월 26일,1.1,0.0,26.074,nan,1.1664,4.514,0.0,0.8,0.0,2.0,1.0,0.0,0.0,5.2,0.0,0.0,2.4,3.4,1.0,12.3,0.5134,13.1,51.4,0.8,0.0,0.0,0
이재학,NC,06월 01일,1.1,0.0,7.38,nan,0.7011,2.0,0.0,0.9,0.0,4.8,1.0,0.0,0.7,5.0,0.0,0.0,4.9,0.9,1.0,19.7,0.3019,20.6,78.0,0.2,0.0,0.0,4
이재학,NC,06월 08일,1.0,0.0,9.9,2.35,0.9117,1.85,0.0,1.7,1.4,3.4,1.0,0.0,0.2,4.3,0.0,0.0,4.1,3.2,1.0,15.9,0.2928,19.0,79.9,0.8,0.0,0.7,4
이재학,NC,06월 14일,0.3,0.7,5.237,1.25,0.72,1.163,0.0,1.9,0.4,1.9,1.0,0.0,0.1,5.5,0.0,0.0,6.37,3.6,1.0,24.2,0.2305,27.2,97.9,0.9,0.0,0.9,4
이재학,NC,06월 24일,0.1,0.2,16.057,0.481,1.1392,3.518,0.0,2.7,0.2,1.2,1.0,0.0,0.0,3.7,0.0,0.0,2.59,3.3,1.0,12.5,0.3336,15.6,67.6,0.3,0.0,1.0,1
이재학,NC,06월 30일,0.0,0.8,5.444,nan,0.6509,1.506,0.0,0.8,0.0,3.8,1.0,0.0,0.0,4.7,0.0,0.0,5.83,1.7,1.0,22.5,0.2316,23.4,87.8,0.1,0.0,0.3,1
이재학,NC,07월 06일,1.4,0.2,3.543,nan,0.4691,0.872,0.0,0.3,0.0,3.9,1.0,0.0,0.0,2.7,0.0,0.7,5.01,1.2,1.0,17.9,0.1585,18.2,67.2,0.7,0.0,0.1,3
이재학,NC,07월 12일,0.4,0.1,4.269,nan,0.534,0.991,0.0,0.7,0.7,4.1,1.0,0.0,0.0,4.4,0.0,0.2,5.2,2.4,1.0,18.6,0.2374,21.4,93.8,0.9,0.0,0.0,2
임기영,KIA,05월 11일,1.4,0.0,3.84,nan,0.7211,1.34,0.0,1.5,0.8,3.8,1.0,0.0,0.7,5.4,0.0,0.0,5.2,2.2,1.0,20.8,0.26,23.3,102.0,0.3,0.0,0.5,6
임기영,KIA,05월 18일,1.2,0.0,7.32,nan,0.9647,1.78,0.0,1.8,0.2,1.2,1.0,0.0,0.2,8.6,0.0,0.0,5.8,4.8,1.0,24.6,0.3445,27.3,105.1,0.8,0.0,1.6,1
임기영,KIA,05월 24일,0.3,0.0,3.273,4.4,0.5717,1.037,0.0,1.3,1.5,4.6,1.0,0.0,0.8,4.6,0.0,0.0,5.34,2.1,1.0,20.5,0.2126,24.2,98.2,0.2,0.0,0.4,9
임기영,KIA,05월 30일,1.5,0.0,11.396,nan,1.0999,2.281,0.0,0.4,1.8,3.3,1.0,0.0,0.2,10.0,0.0,0.0,4.51,5.7,1.0,22.5,0.4355,25.7,85.6,0.8,0.0,0.9,3
임기영,KIA,06월 23일,1.1,0.0,6.609,nan,1.0269,1.941,0.0,2.2,0.6,2.6,1.0,0.0,0.1,7.6,0.0,0.0,4.91,3.6,1.0,21.9,0.3428,25.0,93.4,0.9,0.0,1.6,4
임기영,KIA,07월 06일,1.1,0.0,5.371,nan,1.084,2.431,0.0,1.3,0.2,2.1,1.0,0.0,0.0,9.6,0.0,0.0,4.3,2.7,1.0,22.8,0.4203,24.4,83.4,1.0,0.0,1.2,4
임기영,KIA,07월 12일,1.0,0.0,6.376,4.667,0.9001,1.676,0.0,1.2,0.0,4.8,1.0,0.0,0.7,6.9,0.0,0.0,4.83,3.5,1.0,20.8,0.3288,22.0,95.7,0.3,0.0,1.1,4
임찬규,LG,04월 15일,0.8,0.0,6.266,2.644,1.0149,2.249,0.0,2.5,0.8,5.6,1.0,0.0,0.1,8.8,0.0,0.0,5.01,3.5,1.0,22.7,0.383,26.9,103.0,0.9,0.0,1.1,3
임찬규,LG,04월 21일,0.9,0.0,4.95,1.117,0.7346,1.73,0.0,3.5,0.2,3.0,1.0,0.0,0.7,6.2,0.0,0.0,5.7,3.1,1.0,22.2,0.2773,26.2,94.3,0.3,0.0,0.3,2
임찬규,LG,04월 27일,1.0,0.0,2.88,3.25,0.7214,1.24,0.0,1.7,1.5,3.9,1.0,0.0,0.9,4.8,0.0,0.0,5.2,1.7,1.0,20.8,0.2271,24.1,94.0,0.1,0.0,0.8,1
임찬규,LG,05월 03일,0.3,0.0,2.07,1.55,0.5191,1.19,0.0,2.7,0.4,3.1,1.0,0.0,1.0,3.4,0.0,0.0,5.1,1.2,1.0,18.8,0.1796,21.9,97.0,0.0,0.0,0.2,4
임찬규,LG,05월 09일,0.8,0.0,4.516,1.069,0.7075,1.334,0.7,2.8,0.2,2.4,1.0,0.0,0.3,5.2,0.0,0.0,5.77,3.1,1.0,21.7,0.2361,25.4,97.0,0.7,0.0,0.8,1
임찬규,LG,05월 16일,1.6,0.0,2.366,nan,0.7054,1.335,0.2,0.9,0.0,4.2,1.0,0.0,0.8,7.1,0.0,0.0,5.92,1.6,1.0,23.9,0.2929,25.0,95.1,0.2,0.0,0.2,2
임찬규,LG,05월 22일,0.5,0.0,3.234,nan,0.6302,1.325,0.1,1.7,0.7,4.0,1.0,0.0,0.2,5.7,0.0,0.0,5.38,2.0,1.0,21.3,0.2651,24.5,102.7,0.1,0.0,0.1,1
임찬규,LG,05월 27일,0.9,0.0,1.876,nan,0.6681,1.445,0.0,3.2,0.9,4.8,1.0,0.0,0.8,5.3,0.0,0.0,5.82,1.2,1.0,20.5,0.257,25.5,99.2,0.0,0.0,0.0,5
임찬규,LG,06월 02일,0.9,0.0,6.546,nan,0.9905,1.222,0.0,1.0,0.3,3.5,1.0,0.0,0.2,5.7,0.0,0.0,5.28,3.9,1.0,21.4,0.2661,23.0,81.3,0.0,0.0,2.8,2
임찬규,LG,06월 08일,1.0,0.0,2.783,nan,0.8508,1.531,0.0,0.4,0.1,5.3,1.0,0.0,0.8,9.4,0.0,0.0,5.96,1.8,1.0,26.7,0.3449,27.3,94.4,0.0,0.0,0.8,2
임찬규,LG,06월 14일,1.0,0.0,3.214,nan,0.7118,1.374,0.0,0.7,0.0,4.3,1.0,0.0,0.9,7.7,0.0,0.0,5.95,2.1,1.0,25.5,0.2991,26.2,102.2,0.0,0.0,0.4,10
임찬규,LG,06월 20일,1.7,0.0,27.734,nan,1.4719,3.728,0.0,2.3,0.7,3.5,1.0,0.0,0.3,8.1,0.0,0.0,3.29,7.5,1.0,17.7,0.4936,20.7,81.8,0.7,0.0,1.4,8
임찬규,LG,07월 04일,1.2,0.0,22.714,1.65,1.4426,3.406,0.0,2.1,1.6,3.1,1.0,0.0,0.1,7.9,0.0,0.0,3.12,7.1,1.0,17.2,0.4719,20.9,75.5,0.9,0.0,1.8,3
장원삼,삼성,05월 11일,1.6,0.0,4.952,nan,0.7749,1.415,0.0,0.6,0.7,4.6,1.0,0.0,0.7,7.7,0.0,0.0,6.3,3.2,1.0,25.6,0.3071,27.1,86.5,0.0,0.0,0.4,1
장원삼,삼성,05월 23일,2.0,0.0,2.617,nan,0.6435,1.213,0.0,1.6,0.2,5.4,1.0,0.0,0.9,5.9,0.0,0.0,6.14,1.7,1.0,24.3,0.2449,26.2,96.3,0.0,0.0,0.1,4
장원삼,삼성,06월 03일,2.6,0.0,5.696,nan,0.7137,1.584,0.0,2.5,0.1,2.4,1.0,0.0,1.0,6.0,0.0,0.0,5.44,3.3,1.0,23.0,0.2613,25.6,97.9,0.0,0.0,0.0,3
장원삼,삼성,06월 09일,0.8,0.0,5.628,0.835,0.6488,1.662,0.0,2.9,0.0,2.2,1.0,0.0,0.3,5.2,0.0,0.0,4.56,3.0,1.0,20.1,0.2595,23.0,102.0,0.0,0.0,0.0,0
장원준,두산,04월 14일,1.1,0.0,10.726,4.7,0.9641,1.78,0.0,1.2,0.7,4.8,1.0,0.0,0.1,6.4,0.0,0.0,4.21,5.1,1.0,18.9,0.3413,21.6,88.3,0.0,0.0,1.0,7
장원준,두산,04월 20일,2.5,0.0,15.575,2.65,1.2669,2.508,0.0,1.8,0.2,4.1,1.0,0.0,0.0,7.6,0.0,0.0,3.38,6.5,1.0,18.8,0.4034,21.0,85.0,0.7,0.0,1.7,1
장원준,두산,04월 26일,1.4,0.0,5.524,2.4,0.8409,1.408,0.0,1.9,0.1,4.2,1.0,0.0,0.7,5.0,0.0,0.0,5.25,2.6,1.0,19.6,0.2575,21.7,86.2,0.2,0.0,1.2,4
장원준,두산,05월 05일,1.9,0.0,8.318,1.3,1.0242,2.048,0.0,3.4,0.0,4.0,1.0,0.0,0.2,5.1,0.0,0.0,4.32,3.7,1.0,17.1,0.3012,20.5,82.4,0.8,0.0,1.1,0
장원준,두산,05월 11일,0.5,0.0,1.95,1.569,0.6218,1.25,0.0,3.1,0.7,4.7,1.0,0.0,0.8,3.5,0.0,0.0,5.6,0.9,1.0,17.8,0.1995,21.6,91.3,0.2,0.0,0.3,7
장원준,두산,05월 19일,0.9,0.0,9.72,2.534,0.8639,1.825,0.0,1.7,0.2,3.5,1.0,0.0,0.2,7.4,0.0,0.0,5.1,5.3,1.0,22.0,0.3272,23.9,95.0,0.8,0.0,0.8,8
장원준,두산,06월 14일,1.6,0.0,32.76,0.998,1.5067,4.28,0.0,2.6,0.8,1.8,1.0,0.0,0.1,6.3,0.0,0.0,2.44,7.0,1.0,13.6,0.5117,17.0,61.1,0.9,0.0,0.9,6
장원준,두산,06월 20일,0.5,0.0,16.991,1.066,1.0821,2.463,0.0,2.1,0.9,1.9,1.0,0.0,0.0,7.0,0.0,0.0,4.31,6.5,1.0,19.1,0.3906,22.1,80.5,0.3,0.0,1.0,6
장원준,두산,06월 26일,0.9,0.0,13.906,1.164,0.9095,2.138,0.0,2.8,1.0,3.3,1.0,0.0,0.0,6.2,0.0,0.0,4.64,6.2,1.0,18.5,0.3478,23.0,89.4,0.8,0.0,0.3,4
장원준,두산,07월 08일,0.9,0.0,9.473,0.366,0.8679,2.104,0.0,2.9,1.0,1.0,1.0,0.0,0.0,6.1,0.0,0.0,4.31,4.6,1.0,17.8,0.3436,21.9,81.2,0.2,0.0,0.1,6
정수민,NC,04월 29일,0.8,0.0,19.44,2.081,1.0897,3.533,0.0,4.6,0.1,3.5,1.0,0.0,0.2,4.5,0.0,0.0,3.57,5.2,1.0,15.7,0.3359,21.1,87.2,0.8,0.0,0.9,5
정수민,NC,05월 04일,0.9,0.0,12.666,2.266,1.0477,2.275,0.0,2.0,0.0,2.6,1.0,0.0,0.1,6.1,0.0,0.0,4.09,4.9,1.0,19.0,0.3361,21.2,81.6,0.9,0.0,1.6,4
정수민,NC,05월 10일,1.0,0.7,9.501,1.833,1.0306,2.024,0.0,1.5,0.0,2.0,1.0,0.0,0.0,7.5,0.0,0.0,4.6,4.5,1.0,21.3,0.3553,23.6,93.9,0.3,0.0,1.2,4
정수민,NC,05월 23일,0.3,0.2,8.688,1.02,1.1965,2.273,0.0,3.8,0.0,2.7,1.0,0.0,0.0,5.8,0.0,0.0,4.23,4.1,1.0,18.5,0.3104,22.5,96.4,0.8,0.0,2.5,5
주권,KT,05월 04일,0.4,0.4,6.603,nan,0.901,1.681,0.0,0.5,0.8,2.9,1.0,0.0,0.7,8.3,0.0,0.0,6.0,3.0,1.0,24.7,0.3472,26.9,87.1,0.1,0.0,1.0,8
주권,KT,05월 10일,1.5,0.2,12.859,nan,1.1605,2.302,0.0,1.6,0.2,3.6,1.0,0.0,0.2,9.5,0.0,0.0,4.74,6.6,1.0,23.5,0.4087,25.6,103.8,0.7,0.0,1.7,2
주권,KT,05월 16일,2.5,0.0,5.105,nan,0.7647,1.363,0.0,1.1,0.1,3.2,1.0,0.0,0.1,7.0,0.0,0.0,5.88,3.1,1.0,24.8,0.2846,26.8,96.4,0.2,0.0,0.5,4
주권,KT,05월 22일,2.2,0.0,5.625,1.969,0.6378,1.258,0.0,2.5,0.0,4.5,1.0,0.0,0.0,4.3,0.0,0.0,5.23,3.3,1.0,19.9,0.2084,23.3,88.6,0.1,0.0,0.2,8
주권,KT,05월 27일,2.1,0.0,11.362,2.034,1.0096,2.151,0.0,2.1,0.0,4.1,1.0,0.0,0.0,8.9,0.0,0.0,5.14,6.4,1.0,24.3,0.3535,26.7,89.2,0.7,0.0,1.4,6
주권,KT,06월 02일,1.3,0.0,14.726,0.917,1.0928,2.733,0.0,2.1,0.7,2.0,1.0,0.0,0.0,8.1,0.0,0.0,3.68,6.1,1.0,18.2,0.4513,21.1,76.8,0.2,0.0,0.4,3
주권,KT,06월 08일,0.4,0.0,8.46,2.4,0.9273,1.7,0.0,1.3,0.9,2.7,1.0,0.0,0.0,6.2,0.0,0.0,4.62,4.1,1.0,20.5,0.3089,22.7,89.2,0.8,0.0,1.6,4
차우찬,LG,04월 19일,0.2,0.1,4.323,1.247,0.6611,1.292,0.0,2.9,0.2,3.7,1.0,0.0,0.8,4.2,0.0,0.0,6.2,2.3,1.0,22.4,0.1995,25.8,97.4,0.2,0.0,1.1,8
차우찬,LG,04월 25일,2.1,0.0,11.688,1.799,1.0609,1.987,0.0,1.6,0.8,2.6,1.0,0.0,0.2,8.4,0.0,0.0,5.3,6.4,1.0,24.2,0.3471,26.7,94.1,0.8,0.0,1.8,1
차우찬,LG,05월 01일,1.3,0.0,4.059,1.933,0.6373,1.226,0.0,1.9,0.2,3.6,1.0,0.0,0.8,5.1,0.0,0.0,5.9,2.4,1.0,22.1,0.2262,24.2,92.6,0.2,0.0,0.5,6
차우찬,LG,05월 06일,0.5,0.7,8.04,2.35,1.0784,1.82,0.0,1.9,0.1,4.5,1.0,0.0,0.2,7.4,0.0,0.0,5.2,4.5,1.0,22.8,0.3218,24.8,89.2,0.8,0.0,2.3,9
차우찬,LG,05월 15일,1.5,0.9,15.033,1.75,1.2303,2.922,0.0,2.0,0.0,3.5,1.0,0.0,0.1,11.1,0.0,0.0,4.47,7.4,1.0,24.2,0.4527,26.9,89.1,0.9,0.0,1.3,2
차우찬,LG,05월 20일,1.1,0.3,6.437,4.05,0.8931,1.69,0.0,1.3,0.0,4.6,1.0,0.0,0.0,8.3,0.0,0.0,6.22,3.7,1.0,25.5,0.3271,27.0,95.9,0.3,0.0,1.2,1
차우찬,LG,05월 26일,0.4,0.1,3.433,2.025,0.7149,1.624,0.0,3.2,0.0,4.8,1.0,0.0,0.7,6.2,0.0,0.0,6.01,2.0,1.0,21.7,0.2808,25.0,103.6,0.1,0.0,0.3,0
차우찬,LG,06월 01일,0.8,0.0,0.557,4.25,0.3558,0.68,0.7,1.6,0.0,5.0,1.0,0.0,0.9,3.1,0.0,0.0,7.5,0.4,1.0,24.8,0.1308,26.4,100.6,0.0,0.0,0.1,1
차우찬,LG,06월 07일,0.2,0.0,1.011,3.575,0.4467,0.8,0.2,2.0,0.0,6.4,1.0,0.0,1.0,3.7,0.0,0.0,7.17,0.8,1.0,25.4,0.1482,27.4,103.3,0.0,0.0,0.7,5
차우찬,LG,06월 13일,3.6,0.0,3.844,4.0,0.7684,1.399,0.1,1.2,0.0,4.7,1.0,0.0,0.3,8.7,0.0,0.0,7.12,3.0,1.0,28.1,0.3038,30.7,111.2,0.0,0.0,0.2,6
차우찬,LG,06월 19일,1.7,0.0,8.711,3.25,1.0507,1.404,0.0,1.8,0.0,5.7,1.0,0.0,0.1,6.1,0.0,0.0,5.61,5.1,1.0,21.0,0.2858,24.6,103.4,0.7,0.0,2.2,0
차우찬,LG,06월 24일,2.1,0.0,2.674,4.85,0.6264,0.997,0.0,1.9,0.0,9.3,1.0,0.0,0.7,4.9,0.0,0.0,6.74,1.6,1.0,25.4,0.1971,27.9,112.7,0.2,0.0,0.6,2
차우찬,LG,06월 30일,0.5,0.0,2.655,2.8,0.6407,0.912,0.7,2.7,0.0,7.0,1.0,0.0,0.2,4.1,0.0,0.0,7.54,2.0,1.0,25.4,0.1652,29.0,109.5,0.1,0.0,1.7,2
차우찬,LG,07월 06일,1.6,0.0,2.55,1.79,0.6798,1.304,0.2,4.3,0.0,6.5,1.0,0.0,0.1,4.0,0.0,0.0,6.52,1.8,1.0,23.3,0.173,28.5,116.0,0.0,0.0,1.1,9
차우찬,LG,07월 12일,2.5,0.0,15.0,0.79,1.1538,3.013,0.1,4.1,0.0,3.2,1.0,0.0,0.0,8.9,0.0,0.0,4.8,6.9,1.0,22.4,0.4018,26.8,106.6,0.7,0.0,1.1,7
최금강,NC,06월 21일,1.4,0.0,5.877,0.442,0.9671,2.661,0.0,3.7,0.1,1.5,1.0,0.0,0.0,4.2,0.0,0.0,2.68,1.9,1.0,12.5,0.3422,17.0,69.0,0.0,0.0,0.0,4
최성영,NC,05월 31일,1.4,0.0,9.442,nan,1.0594,1.776,0.0,3.7,0.0,2.8,1.0,0.0,0.1,4.2,0.0,0.0,4.37,4.6,1.0,15.4,0.275,20.5,88.9,0.7,0.0,1.4,2
최성영,NC,06월 06일,0.5,0.0,6.002,1.97,0.5944,1.236,0.0,2.5,0.0,4.2,1.0,0.0,0.0,2.7,0.0,0.0,4.12,2.8,1.0,14.5,0.1836,17.4,77.8,0.2,0.0,0.4,7
최성영,NC,06월 12일,0.8,0.0,13.171,1.085,1.0219,2.333,0.0,3.7,0.0,3.4,1.0,0.0,0.0,5.7,0.0,0.0,4.01,5.9,1.0,16.1,0.3456,20.7,94.8,0.8,0.0,0.9,3
최원태,넥센,04월 12일,0.9,0.0,7.888,1.7,0.8217,2.245,0.0,3.8,0.9,4.5,1.0,0.0,0.2,7.1,0.0,0.0,4.64,4.2,1.0,21.4,0.332,26.3,106.2,0.8,0.0,0.0,3
최원태,넥센,04월 18일,0.9,0.0,6.008,2.95,0.7885,2.047,0.0,2.5,0.2,6.2,1.0,0.0,0.8,7.7,0.0,0.0,4.94,3.3,1.0,22.6,0.3406,25.4,97.1,0.2,0.0,0.0,1
최원태,넥센,04월 24일,1.0,0.0,2.744,nan,0.3697,0.811,0.0,0.9,0.1,7.5,1.0,0.0,0.2,3.7,0.0,0.7,7.72,1.8,1.0,26.3,0.1526,28.0,94.0,0.8,0.0,0.0,3
최원태,넥센,05월 05일,0.3,0.0,3.722,nan,0.5944,1.238,0.0,1.6,1.4,3.7,1.0,0.0,0.1,6.1,0.0,0.2,6.57,2.6,1.0,24.7,0.2534,28.6,90.0,0.9,0.0,0.0,1
최원태,넥센,05월 13일,0.1,0.0,2.002,nan,0.5301,1.006,0.0,1.1,0.4,6.8,1.0,0.0,0.7,5.1,0.0,0.1,6.32,1.4,1.0,21.6,0.2405,23.4,88.6,0.3,0.0,0.0,1
최원태,넥센,05월 19일,0.7,0.0,1.629,3.1,0.4487,0.741,0.0,1.1,0.9,3.2,1.0,0.0,0.9,3.8,0.0,0.0,6.71,1.2,1.0,21.8,0.1744,23.9,86.0,0.1,0.0,0.0,3
최원태,넥센,05월 25일,0.2,0.0,3.558,1.48,0.7791,1.733,0.0,3.8,0.9,2.6,1.0,0.0,1.0,6.7,0.0,0.0,6.2,2.4,1.0,23.2,0.2853,27.9,98.6,0.0,0.0,0.7,2
최원태,넥센,05월 31일,2.2,0.0,2.828,5.18,0.6755,1.093,0.0,1.8,0.3,5.5,1.0,0.0,1.0,5.4,0.0,0.0,6.8,2.1,1.0,25.2,0.2146,27.3,98.6,0.0,0.0,0.9,4
최원태,넥센,06월 06일,2.0,0.0,5.164,2.49,0.8354,1.558,0.0,2.1,0.1,3.7,1.0,0.0,0.3,7.4,0.0,0.0,6.2,3.5,1.0,25.1,0.2957,28.0,105.8,0.7,0.0,1.0,6
최원태,넥센,06월 12일,1.4,0.0,11.768,1.231,1.2962,2.52,0.0,2.6,0.7,2.0,1.0,0.0,0.1,7.7,0.0,0.0,4.14,5.2,1.0,18.8,0.4332,23.0,74.9,0.9,0.0,1.7,2
최원태,넥센,06월 17일,1.8,0.0,4.596,nan,0.8564,1.586,0.0,0.8,0.2,3.3,1.0,0.0,0.0,7.3,0.0,0.0,5.44,2.3,1.0,22.5,0.3364,23.8,87.6,0.3,0.0,0.5,1
최원태,넥센,06월 23일,1.9,0.0,3.033,nan,0.9164,1.794,0.0,2.4,1.5,3.0,1.0,0.0,0.7,6.4,0.0,0.0,5.02,1.5,1.0,19.0,0.3415,24.4,86.2,0.1,0.0,0.2,2
최원태,넥센,06월 29일,2.0,0.0,2.61,nan,0.6953,1.296,0.0,1.3,0.4,4.5,1.0,0.0,0.9,6.1,0.0,0.0,5.8,1.7,1.0,22.1,0.2785,24.9,86.3,0.0,0.0,0.0,4
최원태,넥센,07월 05일,2.0,0.0,4.56,nan,0.7111,1.149,0.0,0.5,0.2,3.4,1.0,0.0,1.0,6.7,0.0,0.0,6.04,3.3,1.0,25.3,0.2668,26.4,95.1,0.0,0.0,0.7,0
