Name,Team,date,R1,R2,R3,R
나성범,NC,06월 22일,0,1,1,0
나성범,NC,06월 23일,1,1,0,0
나성범,NC,06월 24일,1,0,0,0
나성범,NC,06월 26일,0,0,0,0
나성범,NC,06월 27일,0,0,0,0
나성범,NC,06월 28일,0,0,0,0
나성범,NC,06월 29일,0,0,0,1
나성범,NC,06월 30일,0,0,1,0
나성범,NC,07월 03일,0,1,0,1
나성범,NC,07월 04일,1,0,1,1
나성범,NC,07월 05일,0,1,1,1
나성범,NC,07월 06일,1,1,1,0
나성범,NC,07월 07일,1,1,0,0
나성범,NC,07월 08일,1,0,0,0
나성범,NC,07월 10일,0,0,0,1
나성범,NC,07월 11일,0,0,1,0
나성범,NC,07월 12일,0,1,0,2
나종덕,롯데,04월 10일,0,2,0,0
나종덕,롯데,04월 24일,2,0,0,0
나종덕,롯데,04월 29일,0,0,0,0
나종덕,롯데,05월 01일,0,0,0,1
나종덕,롯데,05월 08일,0,0,1,0
나종덕,롯데,05월 19일,0,1,0,1
나종덕,롯데,05월 29일,1,0,1,0
나종덕,롯데,05월 31일,0,1,0,1
나종덕,롯데,06월 03일,1,0,1,0
나종덕,롯데,06월 08일,0,1,0,0
나종덕,롯데,06월 13일,1,0,0,0
나종덕,롯데,06월 14일,0,0,0,1
나종덕,롯데,06월 17일,0,0,1,1
나종덕,롯데,06월 19일,0,1,1,0
나종덕,롯데,06월 20일,1,1,0,1
나종덕,롯데,06월 23일,1,0,1,0
나종덕,롯데,06월 26일,0,1,0,0
나종덕,롯데,06월 30일,1,0,0,0
나주환,SK,03월 28일,2,1,0,0
나주환,SK,03월 29일,1,0,0,0
나주환,SK,03월 30일,0,0,0,0
나주환,SK,03월 31일,0,0,0,1
나주환,SK,04월 07일,0,0,1,0
나주환,SK,04월 10일,0,1,0,0
나주환,SK,04월 13일,1,0,0,0
나주환,SK,04월 14일,0,0,0,1
나주환,SK,04월 17일,0,0,1,1
나주환,SK,04월 18일,0,1,1,0
나주환,SK,04월 22일,1,1,0,2
나주환,SK,04월 24일,1,0,2,1
나주환,SK,04월 25일,0,2,1,1
나주환,SK,04월 26일,2,1,1,1
나주환,SK,04월 28일,1,1,1,1
나주환,SK,04월 29일,1,1,1,0
나주환,SK,05월 01일,1,1,0,1
나주환,SK,05월 02일,1,0,1,1
나주환,SK,05월 08일,0,1,1,0
나주환,SK,05월 11일,1,1,0,2
나주환,SK,05월 13일,1,0,2,0
나주환,SK,05월 15일,0,2,0,1
나주환,SK,05월 16일,2,0,1,1
나주환,SK,05월 18일,0,1,1,0
나주환,SK,05월 22일,1,1,0,0
나주환,SK,05월 23일,1,0,0,1
나주환,SK,05월 24일,0,0,1,0
나주환,SK,05월 26일,0,1,0,1
나주환,SK,05월 27일,1,0,1,0
나주환,SK,05월 31일,0,1,0,0
나주환,SK,06월 01일,1,0,0,2
나주환,SK,06월 03일,0,0,2,0
나주환,SK,06월 05일,0,2,0,0
나주환,SK,06월 06일,2,0,0,1
나주환,SK,06월 08일,0,0,1,1
나주환,SK,06월 09일,0,1,1,0
나주환,SK,06월 12일,1,1,0,0
나주환,SK,06월 13일,1,0,0,0
나주환,SK,06월 14일,0,0,0,1
나주환,SK,06월 15일,0,0,1,0
나주환,SK,06월 16일,0,1,0,0
나주환,SK,06월 17일,1,0,0,1
나주환,SK,06월 20일,0,0,1,0
나주환,SK,06월 21일,0,1,0,0
나주환,SK,06월 23일,1,0,0,1
나주환,SK,06월 30일,0,0,1,0
나주환,SK,07월 03일,0,1,0,1
나주환,SK,07월 04일,1,0,1,0
나주환,SK,07월 05일,0,1,0,0
나주환,SK,07월 06일,1,0,0,0
나주환,SK,07월 07일,0,0,0,0
나주환,SK,07월 10일,0,0,0,0
나주환,SK,07월 12일,0,0,0,1
나지완,KIA,03월 28일,0,2,2,0
나지완,KIA,03월 29일,2,2,0,1
나지완,KIA,03월 30일,2,0,1,0
나지완,KIA,03월 31일,0,1,0,0
나지완,KIA,04월 01일,1,0,0,0
나지완,KIA,04월 04일,0,0,0,1
나지완,KIA,04월 06일,0,0,1,1
나지완,KIA,04월 07일,0,1,1,1
나지완,KIA,04월 11일,1,1,1,1
나지완,KIA,04월 12일,1,1,1,1
나지완,KIA,04월 13일,1,1,1,0
나지완,KIA,04월 17일,1,1,0,0
나지완,KIA,04월 18일,1,0,0,1
나지완,KIA,04월 19일,0,0,1,1
나지완,KIA,04월 20일,0,1,1,0
나지완,KIA,04월 21일,1,1,0,1
나지완,KIA,04월 22일,1,0,1,3
나지완,KIA,04월 25일,0,1,3,0
나지완,KIA,04월 26일,1,3,0,0
나지완,KIA,04월 27일,3,0,0,1
나지완,KIA,04월 29일,0,0,1,0
나지완,KIA,05월 01일,0,1,0,0
나지완,KIA,05월 02일,1,0,0,0
나지완,KIA,05월 04일,0,0,0,1
나지완,KIA,05월 05일,0,0,1,2
나지완,KIA,05월 06일,0,1,2,0
나지완,KIA,05월 08일,1,2,0,1
나지완,KIA,05월 09일,2,0,1,1
나지완,KIA,05월 10일,0,1,1,0
나지완,KIA,05월 11일,1,1,0,1
나지완,KIA,05월 16일,1,0,1,1
나지완,KIA,05월 17일,0,1,1,1
나지완,KIA,05월 23일,1,1,1,1
나지완,KIA,05월 24일,1,1,1,0
나지완,KIA,05월 27일,1,1,0,1
나지완,KIA,05월 29일,1,0,1,1
나지완,KIA,05월 30일,0,1,1,0
나지완,KIA,06월 02일,1,1,0,0
나지완,KIA,06월 14일,1,0,0,0
나지완,KIA,06월 15일,0,0,0,0
나지완,KIA,06월 17일,0,0,0,1
나지완,KIA,06월 29일,0,0,1,0
나지완,KIA,06월 30일,0,1,0,0
노수광,SK,04월 01일,1,0,0,1
노수광,SK,04월 07일,0,0,1,1
노수광,SK,04월 08일,0,1,1,1
노수광,SK,04월 10일,1,1,1,0
노수광,SK,04월 14일,1,1,0,1
노수광,SK,04월 15일,1,0,1,0
노수광,SK,04월 17일,0,1,0,2
노수광,SK,04월 18일,1,0,2,1
노수광,SK,04월 19일,0,2,1,0
노수광,SK,04월 20일,2,1,0,1
노수광,SK,04월 21일,1,0,1,1
노수광,SK,04월 22일,0,1,1,2
노수광,SK,04월 24일,1,1,2,2
노수광,SK,04월 25일,1,2,2,1
노수광,SK,04월 26일,2,2,1,0
노수광,SK,04월 27일,2,1,0,2
노수광,SK,04월 28일,1,0,2,2
노수광,SK,04월 29일,0,2,2,1
노수광,SK,05월 01일,2,2,1,0
노수광,SK,05월 02일,2,1,0,0
노수광,SK,05월 03일,1,0,0,0
노수광,SK,05월 04일,0,0,0,0
노수광,SK,05월 08일,0,0,0,0
노수광,SK,05월 09일,0,0,0,0
노수광,SK,05월 10일,0,0,0,1
노수광,SK,05월 11일,0,0,1,1
노수광,SK,05월 13일,0,1,1,0
노수광,SK,05월 15일,1,1,0,1
노수광,SK,05월 16일,1,0,1,0
노수광,SK,05월 18일,0,1,0,0
노수광,SK,05월 19일,1,0,0,0
노수광,SK,05월 20일,0,0,0,0
노수광,SK,05월 22일,0,0,0,0
노수광,SK,05월 23일,0,0,0,2
노수광,SK,05월 24일,0,0,2,0
노수광,SK,05월 25일,0,2,0,0
노수광,SK,05월 26일,2,0,0,1
노수광,SK,05월 27일,0,0,1,1
노수광,SK,05월 30일,0,1,1,0
노수광,SK,05월 31일,1,1,0,0
노수광,SK,06월 01일,1,0,0,0
노수광,SK,06월 02일,0,0,0,1
노수광,SK,06월 03일,0,0,1,0
노수광,SK,06월 05일,0,1,0,2
노수광,SK,06월 08일,1,0,2,1
노수광,SK,06월 09일,0,2,1,1
노수광,SK,06월 10일,2,1,1,0
노수광,SK,06월 12일,1,1,0,0
노수광,SK,06월 13일,1,0,0,1
노수광,SK,06월 14일,0,0,1,1
노수광,SK,06월 15일,0,1,1,3
노수광,SK,06월 17일,1,1,3,1
노수광,SK,06월 19일,1,3,1,1
노수광,SK,06월 20일,3,1,1,0
노수광,SK,06월 21일,1,1,0,2
노수광,SK,06월 22일,1,0,2,2
노수광,SK,06월 23일,0,2,2,1
노수광,SK,06월 24일,2,2,1,0
노수광,SK,06월 27일,2,1,0,0
노수광,SK,06월 29일,1,0,0,2
노수광,SK,06월 30일,0,0,2,0
노수광,SK,07월 03일,0,2,0,1
노수광,SK,07월 04일,2,0,1,0
노수광,SK,07월 05일,0,1,0,1
노수광,SK,07월 06일,1,0,1,1
노수광,SK,07월 07일,0,1,1,2
노수광,SK,07월 08일,1,1,2,0
노수광,SK,07월 10일,1,2,0,0
노수광,SK,07월 11일,2,0,0,0
노수광,SK,07월 12일,0,0,0,1
노진혁,NC,03월 29일,1,1,2,0
노진혁,NC,03월 31일,1,2,0,1
노진혁,NC,04월 03일,2,0,1,1
노진혁,NC,04월 05일,0,1,1,0
노진혁,NC,04월 07일,1,1,0,0
노진혁,NC,04월 08일,1,0,0,0
노진혁,NC,04월 13일,0,0,0,0
노진혁,NC,04월 14일,0,0,0,0
노진혁,NC,04월 15일,0,0,0,0
노진혁,NC,04월 17일,0,0,0,0
노진혁,NC,04월 20일,0,0,0,0
노진혁,NC,04월 25일,0,0,0,1
노진혁,NC,04월 26일,0,0,1,1
노진혁,NC,04월 27일,0,1,1,0
노진혁,NC,05월 01일,1,1,0,1
노진혁,NC,05월 02일,1,0,1,2
노진혁,NC,05월 03일,0,1,2,0
노진혁,NC,05월 04일,1,2,0,1
노진혁,NC,05월 05일,2,0,1,0
노진혁,NC,05월 06일,0,1,0,0
노진혁,NC,05월 10일,1,0,0,0
노진혁,NC,05월 15일,0,0,0,0
노진혁,NC,05월 18일,0,0,0,0
노진혁,NC,05월 19일,0,0,0,0
노진혁,NC,05월 20일,0,0,0,0
노진혁,NC,05월 22일,0,0,0,0
노진혁,NC,05월 24일,0,0,0,0
노진혁,NC,05월 25일,0,0,0,0
노진혁,NC,05월 26일,0,0,0,0
노진혁,NC,05월 27일,0,0,0,0
노진혁,NC,05월 29일,0,0,0,0
노진혁,NC,05월 31일,0,0,0,1
노진혁,NC,06월 02일,0,0,1,0
노진혁,NC,06월 03일,0,1,0,1
노진혁,NC,06월 08일,1,0,1,0
노진혁,NC,06월 09일,0,1,0,0
노진혁,NC,06월 10일,1,0,0,0
노진혁,NC,06월 12일,0,0,0,2
노진혁,NC,06월 13일,0,0,2,0
노진혁,NC,06월 14일,0,2,0,1
노진혁,NC,06월 15일,2,0,1,1
노진혁,NC,06월 16일,0,1,1,0
노진혁,NC,06월 17일,1,1,0,1
노진혁,NC,06월 20일,1,0,1,1
노진혁,NC,06월 27일,0,1,1,0
노진혁,NC,06월 28일,1,1,0,0
노진혁,NC,06월 29일,1,0,0,1
노진혁,NC,06월 30일,0,0,1,0
노진혁,NC,07월 03일,0,1,0,2
노진혁,NC,07월 04일,1,0,2,0
노진혁,NC,07월 05일,0,2,0,0
노진혁,NC,07월 06일,2,0,0,1
노진혁,NC,07월 07일,0,0,1,0
러프,삼성,03월 29일,2,1,0,0
러프,삼성,03월 30일,1,0,0,2
러프,삼성,03월 31일,0,0,2,0
러프,삼성,04월 01일,0,2,0,2
러프,삼성,04월 03일,2,0,2,0
러프,삼성,04월 04일,0,2,0,0
러프,삼성,04월 05일,2,0,0,0
러프,삼성,04월 07일,0,0,0,1
러프,삼성,04월 08일,0,0,1,3
러프,삼성,04월 10일,0,1,3,1
러프,삼성,04월 11일,1,3,1,1
러프,삼성,04월 12일,3,1,1,1
러프,삼성,04월 13일,1,1,1,0
러프,삼성,04월 14일,1,1,0,0
러프,삼성,04월 15일,1,0,0,1
러프,삼성,04월 17일,0,0,1,0
러프,삼성,04월 18일,0,1,0,2
러프,삼성,04월 19일,1,0,2,1
러프,삼성,04월 20일,0,2,1,0
러프,삼성,04월 21일,2,1,0,1
러프,삼성,04월 22일,1,0,1,0
러프,삼성,04월 24일,0,1,0,0
러프,삼성,04월 25일,1,0,0,0
러프,삼성,04월 26일,0,0,0,0
러프,삼성,04월 27일,0,0,0,0
러프,삼성,04월 28일,0,0,0,0
러프,삼성,04월 29일,0,0,0,1
러프,삼성,05월 01일,0,0,1,0
러프,삼성,05월 02일,0,1,0,1
러프,삼성,05월 03일,1,0,1,1
러프,삼성,05월 04일,0,1,1,1
러프,삼성,05월 05일,1,1,1,1
러프,삼성,05월 10일,1,1,1,0
러프,삼성,05월 11일,1,1,0,2
러프,삼성,05월 13일,1,0,2,1
러프,삼성,05월 15일,0,2,1,0
러프,삼성,05월 16일,2,1,0,2
러프,삼성,05월 17일,1,0,2,2
러프,삼성,05월 18일,0,2,2,1
러프,삼성,05월 19일,2,2,1,0
러프,삼성,05월 20일,2,1,0,1
러프,삼성,05월 22일,1,0,1,1
러프,삼성,05월 23일,0,1,1,1
러프,삼성,05월 24일,1,1,1,1
러프,삼성,05월 25일,1,1,1,0
러프,삼성,05월 26일,1,1,0,0
러프,삼성,05월 27일,1,0,0,0
러프,삼성,05월 29일,0,0,0,0
러프,삼성,05월 30일,0,0,0,0
러프,삼성,05월 31일,0,0,0,2
러프,삼성,06월 01일,0,0,2,1
러프,삼성,06월 02일,0,2,1,0
러프,삼성,06월 03일,2,1,0,0
러프,삼성,06월 05일,1,0,0,0
러프,삼성,06월 06일,0,0,0,0
러프,삼성,06월 07일,0,0,0,1
러프,삼성,06월 08일,0,0,1,1
러프,삼성,06월 09일,0,1,1,0
러프,삼성,06월 10일,1,1,0,1
러프,삼성,06월 12일,1,0,1,1
러프,삼성,06월 13일,0,1,1,1
러프,삼성,06월 14일,1,1,1,0
러프,삼성,06월 17일,1,1,0,0
러프,삼성,06월 19일,1,0,0,1
러프,삼성,06월 20일,0,0,1,3
러프,삼성,06월 21일,0,1,3,0
러프,삼성,06월 22일,1,3,0,3
러프,삼성,06월 23일,3,0,3,0
러프,삼성,06월 24일,0,3,0,1
러프,삼성,06월 26일,3,0,1,3
러프,삼성,06월 27일,0,1,3,0
러프,삼성,06월 28일,1,3,0,1
러프,삼성,06월 29일,3,0,1,1
러프,삼성,07월 01일,0,1,1,0
러프,삼성,07월 04일,1,1,0,1
러프,삼성,07월 05일,1,0,1,0
러프,삼성,07월 06일,0,1,0,1
러프,삼성,07월 07일,1,0,1,0
러프,삼성,07월 08일,0,1,0,0
러프,삼성,07월 10일,1,0,0,1
러프,삼성,07월 11일,0,0,1,0
러프,삼성,07월 12일,0,1,0,0
로맥,SK,03월 28일,0,0,0,3
로맥,SK,03월 29일,0,0,3,1
로맥,SK,03월 30일,0,3,1,3
로맥,SK,03월 31일,3,1,3,2
로맥,SK,04월 01일,1,3,2,2
로맥,SK,04월 03일,3,2,2,2
로맥,SK,04월 04일,2,2,2,1
로맥,SK,04월 07일,2,2,1,1
로맥,SK,04월 08일,2,1,1,0
로맥,SK,04월 10일,1,1,0,1
로맥,SK,04월 12일,1,0,1,1
로맥,SK,04월 13일,0,1,1,0
로맥,SK,04월 14일,1,1,0,1
로맥,SK,04월 15일,1,0,1,1
로맥,SK,04월 17일,0,1,1,2
로맥,SK,04월 18일,1,1,2,2
로맥,SK,04월 19일,1,2,2,1
로맥,SK,04월 20일,2,2,1,1
로맥,SK,04월 21일,2,1,1,0
로맥,SK,04월 24일,1,1,0,1
로맥,SK,04월 25일,1,0,1,0
로맥,SK,04월 26일,0,1,0,0
로맥,SK,04월 27일,1,0,0,1
로맥,SK,04월 28일,0,0,1,0
로맥,SK,04월 29일,0,1,0,0
로맥,SK,05월 01일,1,0,0,1
로맥,SK,05월 02일,0,0,1,2
로맥,SK,05월 03일,0,1,2,0
로맥,SK,05월 04일,1,2,0,1
로맥,SK,05월 05일,2,0,1,0
로맥,SK,05월 08일,0,1,0,0
로맥,SK,05월 09일,1,0,0,2
로맥,SK,05월 10일,0,0,2,1
로맥,SK,05월 11일,0,2,1,0
로맥,SK,05월 13일,2,1,0,1
로맥,SK,05월 15일,1,0,1,0
로맥,SK,05월 16일,0,1,0,0
로맥,SK,05월 18일,1,0,0,0
로맥,SK,05월 20일,0,0,0,1
로맥,SK,05월 22일,0,0,1,1
로맥,SK,05월 23일,0,1,1,2
로맥,SK,05월 24일,1,1,2,0
로맥,SK,05월 25일,1,2,0,3
로맥,SK,05월 26일,2,0,3,1
로맥,SK,05월 30일,0,3,1,1
로맥,SK,05월 31일,3,1,1,1
로맥,SK,06월 01일,1,1,1,0
로맥,SK,06월 02일,1,1,0,0
로맥,SK,06월 03일,1,0,0,0
로맥,SK,06월 05일,0,0,0,1
로맥,SK,06월 06일,0,0,1,0
로맥,SK,06월 07일,0,1,0,0
로맥,SK,06월 08일,1,0,0,0
로맥,SK,06월 09일,0,0,0,0
로맥,SK,06월 10일,0,0,0,1
로맥,SK,06월 12일,0,0,1,0
로맥,SK,06월 13일,0,1,0,1
로맥,SK,06월 14일,1,0,1,0
로맥,SK,06월 16일,0,1,0,0
로맥,SK,06월 17일,1,0,0,1
로맥,SK,06월 19일,0,0,1,0
로맥,SK,06월 20일,0,1,0,0
로맥,SK,06월 21일,1,0,0,1
로맥,SK,06월 22일,0,0,1,2
로맥,SK,06월 23일,0,1,2,0
로맥,SK,06월 24일,1,2,0,0
로맥,SK,06월 27일,2,0,0,0
로맥,SK,06월 29일,0,0,0,0
로맥,SK,06월 30일,0,0,0,1
로맥,SK,07월 03일,0,0,1,1
로맥,SK,07월 04일,0,1,1,1
로맥,SK,07월 05일,1,1,1,0
로맥,SK,07월 06일,1,1,0,0
로맥,SK,07월 07일,1,0,0,1
로맥,SK,07월 08일,0,0,1,1
로맥,SK,07월 10일,0,1,1,0
로하스,KT,03월 28일,2,0,0,0
로하스,KT,03월 29일,0,0,0,0
로하스,KT,03월 30일,0,0,0,0
로하스,KT,03월 31일,0,0,0,2
로하스,KT,04월 01일,0,0,2,1
로하스,KT,04월 03일,0,2,1,0
로하스,KT,04월 05일,2,1,0,1
로하스,KT,04월 07일,1,0,1,1
로하스,KT,04월 08일,0,1,1,0
로하스,KT,04월 10일,1,1,0,1
로하스,KT,04월 11일,1,0,1,1
로하스,KT,04월 12일,0,1,1,1
로하스,KT,04월 13일,1,1,1,0
로하스,KT,04월 14일,1,1,0,0
로하스,KT,04월 15일,1,0,0,0
로하스,KT,04월 17일,0,0,0,0
로하스,KT,04월 18일,0,0,0,2
로하스,KT,04월 19일,0,0,2,1
로하스,KT,04월 20일,0,2,1,1
로하스,KT,04월 21일,2,1,1,0
로하스,KT,04월 22일,1,1,0,1
로하스,KT,04월 24일,1,0,1,1
로하스,KT,04월 25일,0,1,1,0
로하스,KT,04월 26일,1,1,0,1
로하스,KT,04월 27일,1,0,1,0
로하스,KT,04월 28일,0,1,0,1
로하스,KT,04월 29일,1,0,1,1
로하스,KT,05월 01일,0,1,1,1
로하스,KT,05월 03일,1,1,1,0
로하스,KT,05월 04일,1,1,0,1
로하스,KT,05월 05일,1,0,1,0
로하스,KT,05월 08일,0,1,0,0
로하스,KT,05월 09일,1,0,0,0
로하스,KT,05월 10일,0,0,0,0
로하스,KT,05월 11일,0,0,0,0
로하스,KT,05월 13일,0,0,0,0
로하스,KT,05월 15일,0,0,0,1
로하스,KT,05월 16일,0,0,1,0
로하스,KT,05월 17일,0,1,0,2
로하스,KT,05월 18일,1,0,2,0
로하스,KT,05월 19일,0,2,0,1
로하스,KT,05월 20일,2,0,1,1
로하스,KT,05월 22일,0,1,1,0
로하스,KT,05월 23일,1,1,0,1
로하스,KT,05월 24일,1,0,1,4
로하스,KT,05월 25일,0,1,4,3
로하스,KT,05월 26일,1,4,3,0
로하스,KT,05월 27일,4,3,0,1
로하스,KT,05월 29일,3,0,1,2
로하스,KT,05월 30일,0,1,2,0
로하스,KT,05월 31일,1,2,0,0
로하스,KT,06월 01일,2,0,0,0
로하스,KT,06월 02일,0,0,0,1
로하스,KT,06월 03일,0,0,1,1
로하스,KT,06월 06일,0,1,1,0
로하스,KT,06월 07일,1,1,0,0
로하스,KT,06월 08일,1,0,0,0
로하스,KT,06월 09일,0,0,0,2
로하스,KT,06월 10일,0,0,2,0
로하스,KT,06월 12일,0,2,0,0
로하스,KT,06월 13일,2,0,0,0
로하스,KT,06월 14일,0,0,0,2
로하스,KT,06월 15일,0,0,2,1
로하스,KT,06월 16일,0,2,1,0
로하스,KT,06월 17일,2,1,0,1
로하스,KT,06월 19일,1,0,1,1
로하스,KT,06월 20일,0,1,1,0
로하스,KT,06월 21일,1,1,0,0
로하스,KT,06월 22일,1,0,0,0
로하스,KT,06월 23일,0,0,0,1
로하스,KT,06월 24일,0,0,1,2
로하스,KT,06월 27일,0,1,2,0
로하스,KT,06월 29일,1,2,0,0
로하스,KT,06월 30일,2,0,0,0
로하스,KT,07월 04일,0,0,0,0
로하스,KT,07월 05일,0,0,0,1
로하스,KT,07월 06일,0,0,1,1
로하스,KT,07월 07일,0,1,1,2
로하스,KT,07월 08일,1,1,2,2
로하스,KT,07월 10일,1,2,2,2
로하스,KT,07월 11일,2,2,2,0
로하스,KT,07월 12일,2,2,0,2
류승현,KIA,07월 06일,2,1,0,0
류승현,KIA,07월 10일,1,0,0,0
류승현,KIA,07월 12일,0,0,0,0
류지혁,두산,04월 15일,2,0,1,0
류지혁,두산,04월 20일,0,1,0,1
류지혁,두산,04월 21일,1,0,1,1
류지혁,두산,05월 04일,0,1,1,1
류지혁,두산,05월 24일,1,1,1,0
류지혁,두산,06월 02일,1,1,0,1
류지혁,두산,06월 06일,1,0,1,0
류지혁,두산,06월 15일,0,1,0,1
류지혁,두산,06월 16일,1,0,1,0
류지혁,두산,06월 19일,0,1,0,0
류지혁,두산,06월 21일,1,0,0,0
류지혁,두산,06월 22일,0,0,0,2
류지혁,두산,06월 24일,0,0,2,0
류지혁,두산,06월 28일,0,2,0,1
류지혁,두산,06월 30일,2,0,1,0
류지혁,두산,07월 06일,0,1,0,1
모창민,NC,04월 01일,0,1,2,0
모창민,NC,04월 03일,1,2,0,0
모창민,NC,04월 04일,2,0,0,0
모창민,NC,04월 05일,0,0,0,0
모창민,NC,04월 08일,0,0,0,1
모창민,NC,04월 10일,0,0,1,0
모창민,NC,04월 11일,0,1,0,0
모창민,NC,04월 12일,1,0,0,0
모창민,NC,04월 13일,0,0,0,0
모창민,NC,04월 15일,0,0,0,0
모창민,NC,04월 17일,0,0,0,0
모창민,NC,04월 19일,0,0,0,1
모창민,NC,04월 21일,0,0,1,0
모창민,NC,04월 24일,0,1,0,1
모창민,NC,04월 25일,1,0,1,1
모창민,NC,04월 26일,0,1,1,1
모창민,NC,04월 27일,1,1,1,0
모창민,NC,04월 28일,1,1,0,1
모창민,NC,04월 29일,1,0,1,1
모창민,NC,05월 01일,0,1,1,0
모창민,NC,05월 02일,1,1,0,2
모창민,NC,05월 03일,1,0,2,1
모창민,NC,05월 04일,0,2,1,0
모창민,NC,05월 06일,2,1,0,1
모창민,NC,05월 09일,1,0,1,1
모창민,NC,05월 10일,0,1,1,0
모창민,NC,05월 15일,1,1,0,1
모창민,NC,05월 17일,1,0,1,0
모창민,NC,05월 18일,0,1,0,0
모창민,NC,05월 19일,1,0,0,0
문규현,롯데,04월 22일,0,0,1,1
문규현,롯데,04월 24일,0,1,1,2
문규현,롯데,04월 25일,1,1,2,0
문규현,롯데,05월 03일,1,2,0,0
문규현,롯데,05월 05일,2,0,0,1
문규현,롯데,05월 08일,0,0,1,0
문규현,롯데,05월 09일,0,1,0,0
문규현,롯데,05월 10일,1,0,0,0
문규현,롯데,05월 11일,0,0,0,0
문규현,롯데,05월 13일,0,0,0,0
문규현,롯데,05월 15일,0,0,0,1
문규현,롯데,05월 19일,0,0,1,1
문규현,롯데,05월 20일,0,1,1,1
문규현,롯데,05월 22일,1,1,1,1
문규현,롯데,05월 23일,1,1,1,2
문규현,롯데,05월 27일,1,1,2,0
문규현,롯데,05월 29일,1,2,0,1
문규현,롯데,06월 03일,2,0,1,0
문규현,롯데,06월 13일,0,1,0,1
문규현,롯데,06월 15일,1,0,1,3
문규현,롯데,06월 16일,0,1,3,0
문규현,롯데,06월 17일,1,3,0,1
문규현,롯데,07월 04일,3,0,1,1
문규현,롯데,07월 05일,0,1,1,1
문규현,롯데,07월 06일,1,1,1,0
문규현,롯데,07월 07일,1,1,0,0
문규현,롯데,07월 08일,1,0,0,0
문규현,롯데,07월 10일,0,0,0,0
문규현,롯데,07월 11일,0,0,0,0
문규현,롯데,07월 12일,0,0,0,0
민병헌,롯데,03월 28일,0,0,0,0
민병헌,롯데,03월 29일,0,0,0,0
민병헌,롯데,03월 30일,0,0,0,1
민병헌,롯데,03월 31일,0,0,1,1
민병헌,롯데,04월 01일,0,1,1,0
민병헌,롯데,04월 03일,1,1,0,1
민병헌,롯데,04월 04일,1,0,1,1
민병헌,롯데,04월 06일,0,1,1,0
민병헌,롯데,04월 07일,1,1,0,1
민병헌,롯데,04월 13일,1,0,1,1
민병헌,롯데,04월 17일,0,1,1,0
민병헌,롯데,04월 18일,1,1,0,1
민병헌,롯데,04월 19일,1,0,1,0
민병헌,롯데,04월 20일,0,1,0,2
민병헌,롯데,04월 21일,1,0,2,0
민병헌,롯데,04월 22일,0,2,0,0
민병헌,롯데,04월 24일,2,0,0,3
민병헌,롯데,04월 25일,0,0,3,1
민병헌,롯데,04월 27일,0,3,1,1
민병헌,롯데,04월 29일,3,1,1,1
민병헌,롯데,05월 01일,1,1,1,1
민병헌,롯데,05월 02일,1,1,1,0
민병헌,롯데,05월 03일,1,1,0,0
민병헌,롯데,05월 04일,1,0,0,1
민병헌,롯데,05월 05일,0,0,1,1
민병헌,롯데,06월 09일,0,1,1,1
민병헌,롯데,06월 12일,1,1,1,0
민병헌,롯데,06월 13일,1,1,0,0
민병헌,롯데,06월 14일,1,0,0,1
민병헌,롯데,06월 15일,0,0,1,1
민병헌,롯데,06월 16일,0,1,1,3
민병헌,롯데,06월 17일,1,1,3,1
민병헌,롯데,06월 19일,1,3,1,1
민병헌,롯데,06월 20일,3,1,1,0
민병헌,롯데,06월 21일,1,1,0,0
민병헌,롯데,06월 22일,1,0,0,0
민병헌,롯데,06월 23일,0,0,0,2
민병헌,롯데,06월 24일,0,0,2,1
민병헌,롯데,06월 26일,0,2,1,1
민병헌,롯데,06월 27일,2,1,1,1
민병헌,롯데,06월 28일,1,1,1,1
민병헌,롯데,06월 29일,1,1,1,0
민병헌,롯데,06월 30일,1,1,0,0
민병헌,롯데,07월 04일,1,0,0,0
민병헌,롯데,07월 05일,0,0,0,0
민병헌,롯데,07월 06일,0,0,0,2
민병헌,롯데,07월 08일,0,0,2,1
민병헌,롯데,07월 10일,0,2,1,0
민병헌,롯데,07월 11일,2,1,0,1
민병헌,롯데,07월 12일,1,0,1,1
박건우,두산,03월 28일,0,1,0,2
박건우,두산,03월 29일,1,0,2,1
박건우,두산,03월 30일,0,2,1,0
박건우,두산,03월 31일,2,1,0,1
박건우,두산,04월 01일,1,0,1,0
박건우,두산,04월 03일,0,1,0,1
박건우,두산,04월 04일,1,0,1,1
박건우,두산,04월 07일,0,1,1,0
박건우,두산,04월 08일,1,1,0,4
박건우,두산,04월 10일,1,0,4,1
박건우,두산,04월 11일,0,4,1,1
박건우,두산,04월 12일,4,1,1,0
박건우,두산,04월 13일,1,1,0,1
박건우,두산,04월 14일,1,0,1,2
박건우,두산,04월 15일,0,1,2,0
박건우,두산,04월 17일,1,2,0,0
박건우,두산,04월 18일,2,0,0,1
박건우,두산,04월 19일,0,0,1,1
박건우,두산,04월 20일,0,1,1,0
박건우,두산,04월 24일,1,1,0,0
박건우,두산,04월 25일,1,0,0,1
박건우,두산,04월 26일,0,0,1,1
박건우,두산,04월 27일,0,1,1,1
박건우,두산,04월 28일,1,1,1,0
박건우,두산,04월 29일,1,1,0,1
박건우,두산,05월 01일,1,0,1,0
박건우,두산,05월 03일,0,1,0,0
박건우,두산,05월 04일,1,0,0,1
박건우,두산,05월 10일,0,0,1,0
