Name,Team,date,GA1,GA2,GA3,GA
강동연,두산,2016년 05월 22일,0,0,0,1
강동연,두산,2016년 09월 18일,0,0,1,0
강동호,롯데,2017년 05월 07일,0,0,1,0
강동호,롯데,2017년 05월 13일,0,1,0,0
강동호,롯데,2017년 05월 14일,1,0,0,3
강동호,롯데,2017년 05월 17일,0,0,3,1
강동호,롯데,2017년 05월 25일,0,3,1,0
강동호,롯데,2017년 05월 27일,3,1,0,4
강동호,롯데,2017년 06월 08일,1,0,4,3
강동호,롯데,2017년 06월 10일,0,4,3,2
강동호,롯데,2017년 06월 14일,4,3,2,0
강동호,롯데,2017년 06월 15일,3,2,0,1
강동호,롯데,2017년 06월 20일,2,0,1,0
강동호,롯데,2017년 06월 21일,0,1,0,2
강동호,롯데,2017년 06월 23일,1,0,2,1
강동호,롯데,2017년 06월 27일,0,2,1,0
강동호,롯데,2017년 06월 28일,2,1,0,0
강동호,롯데,2017년 07월 05일,1,0,0,0
강동호,롯데,2017년 07월 07일,0,0,0,0
강동호,롯데,2017년 09월 14일,0,0,0,0
강승현,롯데,2016년 08월 07일,2,2,0,0
강승현,롯데,2016년 08월 09일,2,0,0,5
강승현,한화,2017년 06월 08일,0,0,5,1
강승현,한화,2017년 06월 14일,0,5,1,0
강승현,한화,2017년 06월 15일,5,1,0,0
강승현,한화,2017년 06월 17일,1,0,0,0
강승현,한화,2017년 06월 18일,0,0,0,2
강승현,한화,2017년 06월 20일,0,0,2,0
강승현,한화,2017년 06월 25일,0,2,0,1
강승현,한화,2017년 06월 30일,2,0,1,5
강승현,한화,2017년 07월 04일,0,1,5,2
강승현,한화,2017년 07월 06일,1,5,2,1
강승현,한화,2017년 07월 21일,5,2,1,1
강승현,한화,2017년 07월 26일,2,1,1,0
강승현,한화,2017년 07월 29일,1,1,0,0
강승현,한화,2017년 08월 03일,1,0,0,3
강승현,한화,2017년 08월 05일,0,0,3,1
강승현,한화,2017년 08월 08일,0,3,1,0
강승현,한화,2017년 09월 01일,3,1,0,0
강승현,한화,2017년 09월 02일,1,0,0,0
강승현,한화,2017년 09월 07일,0,0,0,1
강승현,한화,2017년 09월 12일,0,0,1,0
강승현,한화,2017년 09월 14일,0,1,0,0
강승현,한화,2017년 09월 22일,1,0,0,0
강승현,한화,2017년 09월 29일,0,0,0,0
강승현,한화,2017년 10월 03일,0,0,0,1
강영식,롯데,2015년 06월 21일,4,0,2,0
강영식,롯데,2015년 06월 23일,0,2,0,1
강영식,롯데,2015년 07월 22일,2,0,1,0
강영식,롯데,2015년 07월 24일,0,1,0,0
강영식,롯데,2015년 07월 28일,1,0,0,0
강영식,롯데,2015년 07월 29일,0,0,0,0
강영식,롯데,2015년 08월 11일,0,0,0,0
강영식,롯데,2015년 08월 13일,0,0,0,0
강영식,롯데,2015년 08월 18일,0,0,0,0
강영식,롯데,2015년 08월 19일,0,0,0,0
강영식,롯데,2015년 08월 23일,0,0,0,0
강영식,롯데,2015년 08월 26일,0,0,0,0
강영식,롯데,2015년 08월 29일,0,0,0,1
강영식,롯데,2015년 09월 02일,0,0,1,0
강영식,롯데,2015년 09월 05일,0,1,0,1
강영식,롯데,2015년 09월 09일,1,0,1,0
강영식,롯데,2015년 09월 16일,0,1,0,0
강영식,롯데,2015년 09월 18일,1,0,0,0
강영식,롯데,2015년 09월 22일,0,0,0,0
강영식,롯데,2015년 09월 24일,0,0,0,1
강영식,롯데,2015년 10월 02일,0,0,1,0
강영식,롯데,2015년 10월 04일,0,1,0,0
강영식,롯데,2016년 05월 12일,1,0,0,0
강영식,롯데,2016년 05월 13일,0,0,0,0
강영식,롯데,2016년 05월 15일,0,0,0,0
강영식,롯데,2016년 05월 21일,0,0,0,0
강영식,롯데,2016년 06월 08일,0,0,0,0
강영식,롯데,2017년 04월 16일,0,0,0,0
강윤구,NC,2017년 05월 13일,2,2,5,1
강윤구,NC,2017년 05월 14일,2,5,1,0
강윤구,NC,2017년 05월 18일,5,1,0,0
강윤구,NC,2017년 05월 19일,1,0,0,3
강윤구,NC,2017년 05월 25일,0,0,3,3
강윤구,NC,2017년 06월 20일,0,3,3,0
강윤구,NC,2017년 06월 25일,3,3,0,2
강윤구,NC,2017년 06월 28일,3,0,2,0
강윤구,NC,2017년 07월 09일,0,2,0,2
강윤구,NC,2017년 07월 13일,2,0,2,2
강윤구,NC,2017년 07월 21일,0,2,2,1
강윤구,NC,2017년 07월 25일,2,2,1,0
강윤구,NC,2017년 08월 04일,2,1,0,0
강윤구,NC,2017년 08월 05일,1,0,0,0
강윤구,NC,2017년 08월 08일,0,0,0,2
강윤구,NC,2017년 08월 12일,0,0,2,0
강윤구,NC,2017년 08월 15일,0,2,0,0
강윤구,NC,2017년 08월 16일,2,0,0,0
강윤구,NC,2017년 08월 20일,0,0,0,3
강윤구,NC,2017년 08월 27일,0,0,3,0
강윤구,NC,2017년 08월 30일,0,3,0,0
강윤구,NC,2017년 09월 15일,3,0,0,2
강윤구,NC,2017년 09월 17일,0,0,2,0
강장산,NC,2015년 04월 12일,2,1,0,2
강장산,NC,2015년 04월 15일,1,0,2,0
강장산,NC,2015년 04월 17일,0,2,0,1
강장산,NC,2015년 06월 07일,2,0,1,0
강장산,NC,2015년 06월 24일,0,1,0,1
강장산,NC,2015년 06월 27일,1,0,1,1
강장산,NC,2015년 07월 03일,0,1,1,0
강장산,NC,2015년 07월 09일,1,1,0,0
강장산,NC,2015년 07월 11일,1,0,0,0
강장산,NC,2015년 07월 24일,0,0,0,2
강장산,NC,2015년 07월 29일,0,0,2,2
강장산,NC,2015년 07월 31일,0,2,2,1
강장산,NC,2015년 08월 04일,2,2,1,0
강장산,NC,2016년 04월 02일,2,1,0,0
강장산,NC,2016년 09월 04일,1,0,0,0
강장산,NC,2017년 04월 15일,0,0,0,0
강장산,NC,2017년 05월 07일,0,0,0,0
강장산,NC,2017년 05월 13일,0,0,0,2
강장산,NC,2017년 05월 18일,0,0,2,1
강장산,kt,2017년 06월 04일,0,2,1,0
강장산,kt,2017년 06월 08일,2,1,0,0
강장산,kt,2017년 06월 10일,1,0,0,0
강장산,kt,2017년 06월 16일,0,0,0,1
강장산,kt,2017년 06월 20일,0,0,1,0
강장산,kt,2017년 06월 27일,0,1,0,0
강장산,kt,2017년 06월 29일,1,0,0,1
강장산,kt,2017년 09월 16일,0,0,1,7
강장산,kt,2017년 09월 28일,0,1,7,0
강장산,kt,2017년 10월 03일,1,7,0,0
고봉재,두산,2016년 08월 10일,0,0,0,3
고봉재,두산,2016년 08월 13일,0,0,3,0
고봉재,두산,2016년 08월 20일,0,3,0,0
고봉재,두산,2016년 08월 24일,3,0,0,0
고봉재,두산,2016년 08월 26일,0,0,0,0
고봉재,두산,2016년 08월 30일,0,0,0,0
고봉재,두산,2016년 09월 06일,0,0,0,1
고봉재,두산,2016년 09월 10일,0,0,1,2
고봉재,두산,2016년 09월 17일,0,1,2,1
고봉재,두산,2016년 09월 29일,1,2,1,0
고봉재,두산,2016년 10월 03일,2,1,0,3
고봉재,두산,2017년 06월 02일,1,0,3,0
고영표,kt,2015년 05월 09일,2,1,0,2
고영표,kt,2015년 05월 27일,1,0,2,3
고영표,kt,2015년 06월 02일,0,2,3,0
고영표,kt,2015년 06월 10일,2,3,0,0
고영표,kt,2015년 06월 13일,3,0,0,3
고영표,kt,2015년 06월 17일,0,0,3,0
고영표,kt,2015년 06월 18일,0,3,0,0
고영표,kt,2015년 06월 23일,3,0,0,1
고영표,kt,2015년 06월 25일,0,0,1,2
고영표,kt,2015년 07월 31일,0,1,2,0
고영표,kt,2015년 08월 01일,1,2,0,0
고영표,kt,2015년 08월 06일,2,0,0,0
고영표,kt,2015년 08월 13일,0,0,0,1
고영표,kt,2015년 08월 19일,0,0,1,1
고영표,kt,2015년 08월 22일,0,1,1,0
고영표,kt,2015년 08월 26일,1,1,0,0
고영표,kt,2015년 09월 06일,1,0,0,0
고영표,kt,2015년 09월 10일,0,0,0,0
고영표,kt,2015년 09월 15일,0,0,0,1
고영표,kt,2015년 09월 20일,0,0,1,0
고영표,kt,2015년 09월 23일,0,1,0,2
고영표,kt,2015년 09월 27일,1,0,2,1
고영표,kt,2015년 09월 28일,0,2,1,1
고영표,kt,2015년 10월 02일,2,1,1,0
고영표,kt,2015년 10월 05일,1,1,0,0
고영표,kt,2016년 04월 05일,1,0,0,0
고영표,kt,2016년 04월 10일,0,0,0,1
고영표,kt,2016년 04월 14일,0,0,1,1
고영표,kt,2016년 04월 15일,0,1,1,0
고영표,kt,2016년 04월 17일,1,1,0,0
고영표,kt,2016년 04월 19일,1,0,0,0
고영표,kt,2016년 04월 20일,0,0,0,2
고영표,kt,2016년 04월 23일,0,0,2,0
고영표,kt,2016년 04월 27일,0,2,0,0
고영표,kt,2016년 05월 08일,2,0,0,0
고영표,kt,2016년 05월 12일,0,0,0,1
고영표,kt,2016년 05월 15일,0,0,1,0
고영표,kt,2016년 05월 28일,0,1,0,2
고영표,kt,2016년 05월 31일,1,0,2,4
고영표,kt,2016년 06월 12일,0,2,4,1
고영표,kt,2016년 08월 05일,2,4,1,0
고영표,kt,2016년 08월 07일,4,1,0,2
고영표,kt,2016년 08월 10일,1,0,2,0
고영표,kt,2016년 08월 12일,0,2,0,0
고영표,kt,2016년 08월 13일,2,0,0,0
고영표,kt,2016년 08월 16일,0,0,0,0
고영표,kt,2016년 08월 20일,0,0,0,1
고영표,kt,2016년 08월 25일,0,0,1,1
고영표,kt,2016년 08월 26일,0,1,1,0
고영표,kt,2016년 08월 30일,1,1,0,1
고영표,kt,2016년 09월 06일,1,0,1,0
고영표,kt,2016년 09월 07일,0,1,0,0
고영표,kt,2016년 09월 16일,1,0,0,2
고영표,kt,2016년 09월 18일,0,0,2,1
고영표,kt,2016년 09월 20일,0,2,1,0
고영표,kt,2017년 03월 31일,2,1,0,0
고영표,kt,2017년 04월 06일,1,0,0,1
고영표,kt,2017년 04월 12일,0,0,1,4
고영표,kt,2017년 04월 18일,0,1,4,4
고영표,kt,2017년 04월 23일,1,4,4,6
고영표,kt,2017년 04월 29일,4,4,6,0
고영표,kt,2017년 05월 07일,4,6,0,0
고영표,kt,2017년 05월 13일,6,0,0,2
고영표,kt,2017년 05월 19일,0,0,2,4
고영표,kt,2017년 05월 26일,0,2,4,3
고영표,kt,2017년 06월 01일,2,4,3,6
고영표,kt,2017년 06월 08일,4,3,6,5
고영표,kt,2017년 06월 14일,3,6,5,5
고영표,kt,2017년 06월 20일,6,5,5,7
고영표,kt,2017년 06월 28일,5,5,7,3
고영표,kt,2017년 07월 05일,5,7,3,2
고영표,kt,2017년 07월 12일,7,3,2,6
고영표,kt,2017년 07월 19일,3,2,6,4
고영표,kt,2017년 07월 25일,2,6,4,2
고영표,kt,2017년 07월 30일,6,4,2,5
고영표,kt,2017년 08월 06일,4,2,5,2
고영표,kt,2017년 08월 13일,2,5,2,3
고영표,kt,2017년 08월 20일,5,2,3,1
고영표,kt,2017년 08월 29일,2,3,1,5
고영표,kt,2017년 09월 03일,3,1,5,4
고우석,LG,2017년 04월 29일,1,0,0,0
고우석,LG,2017년 05월 03일,0,0,0,0
고우석,LG,2017년 07월 11일,0,0,0,0
고우석,LG,2017년 07월 13일,0,0,0,0
고우석,LG,2017년 07월 25일,0,0,0,0
고우석,LG,2017년 07월 29일,0,0,0,0
고우석,LG,2017년 08월 04일,0,0,0,3
고우석,LG,2017년 09월 02일,0,0,3,1
고우석,LG,2017년 09월 03일,0,3,1,0
고우석,LG,2017년 09월 21일,3,1,0,1
고우석,LG,2017년 09월 26일,1,0,1,0
고우석,LG,2017년 10월 01일,0,1,0,1
고우석,LG,2017년 10월 03일,1,0,1,0
고원준,두산,2016년 06월 03일,0,6,0,1
고원준,두산,2016년 06월 08일,6,0,1,0
고원준,두산,2016년 06월 11일,0,1,0,3
고원준,두산,2016년 06월 21일,1,0,3,0
고원준,두산,2016년 06월 23일,0,3,0,1
고원준,두산,2016년 06월 24일,3,0,1,0
고원준,두산,2016년 06월 28일,0,1,0,0
고원준,두산,2016년 06월 29일,1,0,0,2
고원준,두산,2016년 07월 08일,0,0,2,2
고원준,두산,2017년 04월 02일,0,2,2,2
고원준,두산,2017년 04월 09일,2,2,2,5
고원준,두산,2017년 09월 05일,2,2,5,0
고원준,두산,2017년 09월 12일,2,5,0,2
고원준,두산,2017년 09월 16일,5,0,2,2
고창성,NC,2015년 05월 16일,0,0,1,3
고효준,SK,2015년 04월 09일,1,0,8,0
고효준,SK,2015년 04월 17일,0,8,0,0
고효준,SK,2015년 04월 24일,8,0,0,0
고효준,SK,2015년 04월 28일,0,0,0,4
고효준,SK,2015년 05월 13일,0,0,4,0
고효준,SK,2015년 05월 21일,0,4,0,7
고효준,SK,2015년 06월 04일,4,0,7,0
고효준,SK,2015년 06월 09일,0,7,0,3
고효준,SK,2015년 06월 23일,7,0,3,3
고효준,SK,2015년 06월 26일,0,3,3,2
고효준,SK,2015년 07월 04일,3,3,2,0
고효준,SK,2015년 07월 22일,3,2,0,0
고효준,SK,2015년 08월 06일,2,0,0,2
고효준,SK,2015년 09월 01일,0,0,2,0
고효준,SK,2015년 09월 03일,0,2,0,0
고효준,SK,2015년 09월 05일,2,0,0,0
고효준,SK,2015년 09월 08일,0,0,0,0
고효준,SK,2015년 09월 12일,0,0,0,4
고효준,SK,2015년 09월 17일,0,0,4,3
고효준,SK,2015년 09월 23일,0,4,3,0
고효준,SK,2015년 09월 28일,4,3,0,0
고효준,SK,2016년 04월 06일,3,0,0,5
고효준,SK,2016년 05월 14일,0,0,5,3
고효준,SK,2016년 07월 23일,0,5,3,2
고효준,SK,2016년 07월 28일,5,3,2,2
고효준,KIA,2016년 08월 02일,3,2,2,0
고효준,KIA,2016년 08월 07일,2,2,0,1
고효준,KIA,2016년 08월 12일,2,0,1,0
고효준,KIA,2016년 08월 14일,0,1,0,0
고효준,KIA,2016년 08월 18일,1,0,0,1
고효준,KIA,2016년 08월 21일,0,0,1,0
고효준,KIA,2016년 08월 24일,0,1,0,3
고효준,KIA,2016년 08월 30일,1,0,3,7
고효준,KIA,2016년 09월 08일,0,3,7,3
고효준,KIA,2016년 09월 18일,3,7,3,1
고효준,KIA,2016년 10월 06일,7,3,1,4
고효준,KIA,2017년 04월 02일,3,1,4,3
고효준,KIA,2017년 04월 19일,1,4,3,3
고효준,KIA,2017년 04월 25일,4,3,3,0
고효준,KIA,2017년 04월 27일,3,3,0,0
고효준,KIA,2017년 05월 12일,3,0,0,1
고효준,KIA,2017년 05월 17일,0,0,1,0
고효준,KIA,2017년 05월 21일,0,1,0,0
고효준,KIA,2017년 05월 24일,1,0,0,0
고효준,KIA,2017년 05월 27일,0,0,0,1
고효준,KIA,2017년 05월 28일,0,0,1,0
고효준,KIA,2017년 06월 01일,0,1,0,0
고효준,KIA,2017년 06월 02일,1,0,0,0
고효준,KIA,2017년 06월 13일,0,0,0,0
고효준,KIA,2017년 06월 17일,0,0,0,0
고효준,KIA,2017년 06월 21일,0,0,0,0
고효준,KIA,2017년 06월 24일,0,0,0,1
고효준,KIA,2017년 06월 27일,0,0,1,0
고효준,KIA,2017년 07월 20일,0,1,0,0
고효준,KIA,2017년 08월 31일,1,0,0,0
고효준,KIA,2017년 09월 01일,0,0,0,0
고효준,KIA,2017년 09월 09일,0,0,0,0
곽정철,KIA,2016년 05월 21일,0,0,0,1
곽정철,KIA,2016년 05월 27일,0,0,1,4
곽정철,KIA,2016년 06월 22일,0,1,4,4
곽정철,KIA,2016년 06월 25일,1,4,4,0
곽정철,KIA,2016년 06월 26일,4,4,0,0
곽정철,KIA,2016년 06월 30일,4,0,0,0
곽정철,KIA,2016년 07월 02일,0,0,0,0
곽정철,KIA,2016년 07월 08일,0,0,0,0
곽정철,KIA,2016년 08월 06일,0,0,0,3
곽정철,KIA,2016년 08월 09일,0,0,3,1
곽정철,KIA,2016년 08월 16일,0,3,1,0
곽정철,KIA,2016년 08월 23일,3,1,0,1
곽정철,KIA,2016년 08월 28일,1,0,1,2
구승민,롯데,2015년 07월 30일,2,4,7,1
구승민,롯데,2015년 08월 01일,4,7,1,9
구승민,롯데,2015년 09월 11일,7,1,9,0
구승민,롯데,2015년 09월 12일,1,9,0,0
구승민,롯데,2015년 09월 17일,9,0,0,7
구승민,롯데,2015년 09월 20일,0,0,7,0
구승민,롯데,2015년 09월 30일,0,7,0,2
구창모,NC,2016년 04월 30일,0,1,0,0
구창모,NC,2016년 05월 06일,1,0,0,0
구창모,NC,2016년 05월 18일,0,0,0,0
구창모,NC,2016년 05월 21일,0,0,0,0
구창모,NC,2016년 07월 12일,0,0,0,0
구창모,NC,2016년 07월 22일,0,0,0,1
구창모,NC,2016년 07월 26일,0,0,1,0
구창모,NC,2016년 07월 28일,0,1,0,2
구창모,NC,2016년 08월 12일,1,0,2,2
구창모,NC,2016년 08월 17일,0,2,2,1
구창모,NC,2016년 08월 23일,2,2,1,0
구창모,NC,2016년 08월 31일,2,1,0,0
구창모,NC,2016년 09월 03일,1,0,0,3
구창모,NC,2016년 09월 08일,0,0,3,4
구창모,NC,2016년 09월 14일,0,3,4,2
구창모,NC,2016년 09월 20일,3,4,2,6
구창모,NC,2016년 09월 25일,4,2,6,0
구창모,NC,2016년 10월 02일,2,6,0,4
구창모,NC,2016년 10월 07일,6,0,4,0
구창모,NC,2016년 10월 09일,0,4,0,0
구창모,NC,2017년 04월 02일,4,0,0,5
구창모,NC,2017년 04월 08일,0,0,5,4
구창모,NC,2017년 04월 15일,0,5,4,8
구창모,NC,2017년 04월 21일,5,4,8,4
구창모,NC,2017년 04월 27일,4,8,4,0
구창모,NC,2017년 05월 03일,8,4,0,4
구창모,NC,2017년 05월 06일,4,0,4,6
구창모,NC,2017년 05월 13일,0,4,6,0
구창모,NC,2017년 05월 16일,4,6,0,0
구창모,NC,2017년 05월 21일,6,0,0,3
구창모,NC,2017년 05월 27일,0,0,3,0
구창모,NC,2017년 06월 02일,0,3,0,1
구창모,NC,2017년 06월 08일,3,0,1,0
구창모,NC,2017년 06월 14일,0,1,0,3
구창모,NC,2017년 06월 23일,1,0,3,0
구창모,NC,2017년 07월 05일,0,3,0,5
구창모,NC,2017년 07월 11일,3,0,5,7
구창모,NC,2017년 07월 22일,0,5,7,0
구창모,NC,2017년 07월 28일,5,7,0,3
구창모,NC,2017년 08월 03일,7,0,3,2
구창모,NC,2017년 08월 09일,0,3,2,5
구창모,NC,2017년 08월 15일,3,2,5,3
구창모,NC,2017년 08월 26일,2,5,3,7
구창모,NC,2017년 08월 30일,5,3,7,0
구창모,NC,2017년 09월 02일,3,7,0,0
구창모,NC,2017년 09월 10일,7,0,0,4
구창모,NC,2017년 09월 16일,0,0,4,6
구창모,NC,2017년 09월 27일,0,4,6,0
구창모,NC,2017년 09월 29일,4,6,0,0
권오준,삼성,2015년 04월 09일,0,1,1,1
권오준,삼성,2015년 04월 12일,1,1,1,1
권오준,삼성,2015년 04월 15일,1,1,1,0
권오준,삼성,2015년 05월 20일,1,1,0,1
권오준,삼성,2015년 05월 27일,1,0,1,2
권오준,삼성,2015년 05월 28일,0,1,2,0
권오준,삼성,2015년 05월 31일,1,2,0,0
권오준,삼성,2015년 06월 10일,2,0,0,0
권오준,삼성,2015년 06월 12일,0,0,0,0
권오준,삼성,2015년 06월 18일,0,0,0,0
권오준,삼성,2015년 07월 10일,0,0,0,7
권오준,삼성,2015년 08월 14일,0,0,7,0
권오준,삼성,2015년 08월 22일,0,7,0,0
권오준,삼성,2015년 08월 23일,7,0,0,1
권오준,삼성,2015년 09월 03일,0,0,1,0
권오준,삼성,2015년 09월 12일,0,1,0,0
권오준,삼성,2015년 09월 15일,1,0,0,0
권오준,삼성,2015년 09월 23일,0,0,0,0
권오준,삼성,2015년 09월 25일,0,0,0,0
권오준,삼성,2015년 09월 30일,0,0,0,2
권오준,삼성,2016년 04월 01일,0,0,2,1
권오준,삼성,2016년 04월 06일,0,2,1,1
권오준,삼성,2016년 04월 12일,2,1,1,0
권오준,삼성,2016년 06월 14일,1,1,0,0
권오준,삼성,2016년 06월 15일,1,0,0,0
권오준,삼성,2016년 07월 08일,0,0,0,0
권오준,삼성,2016년 07월 09일,0,0,0,0
권오준,삼성,2016년 07월 10일,0,0,0,0
권오준,삼성,2016년 07월 14일,0,0,0,0
권오준,삼성,2016년 07월 21일,0,0,0,0
권오준,삼성,2016년 07월 22일,0,0,0,1
권오준,삼성,2016년 07월 29일,0,0,1,0
권오준,삼성,2016년 08월 05일,0,1,0,1
권오준,삼성,2016년 08월 09일,1,0,1,0
권오준,삼성,2016년 08월 11일,0,1,0,0
권오준,삼성,2016년 08월 12일,1,0,0,0
권오준,삼성,2016년 08월 13일,0,0,0,0
권오준,삼성,2016년 08월 16일,0,0,0,0
권오준,삼성,2016년 08월 18일,0,0,0,0
권오준,삼성,2016년 08월 19일,0,0,0,0
권오준,삼성,2016년 08월 23일,0,0,0,0
권오준,삼성,2016년 08월 30일,0,0,0,0
권오준,삼성,2016년 09월 04일,0,0,0,1
권오준,삼성,2016년 09월 06일,0,0,1,0
권오준,삼성,2016년 09월 13일,0,1,0,3
권오준,삼성,2016년 09월 16일,1,0,3,1
권오준,삼성,2016년 09월 20일,0,3,1,0
권오준,삼성,2016년 10월 05일,3,1,0,1
권오준,삼성,2017년 04월 01일,1,0,1,0
권오준,삼성,2017년 04월 04일,0,1,0,0
권오준,삼성,2017년 04월 14일,1,0,0,0
권오준,삼성,2017년 04월 15일,0,0,0,1
권오준,삼성,2017년 04월 18일,0,0,1,0
권오준,삼성,2017년 04월 19일,0,1,0,1
권오준,삼성,2017년 04월 21일,1,0,1,0
권오준,삼성,2017년 04월 27일,0,1,0,4
권오준,삼성,2017년 04월 28일,1,0,4,0
권오준,삼성,2017년 05월 03일,0,4,0,2
권오준,삼성,2017년 05월 05일,4,0,2,0
권오준,삼성,2017년 05월 13일,0,2,0,0
권오준,삼성,2017년 05월 16일,2,0,0,0
권오준,삼성,2017년 05월 18일,0,0,0,0
권오준,삼성,2017년 05월 21일,0,0,0,1
권오준,삼성,2017년 06월 29일,0,0,1,5
권오준,삼성,2017년 07월 07일,0,1,5,0
권오준,삼성,2017년 07월 12일,1,5,0,0
권오준,삼성,2017년 07월 20일,5,0,0,0
권오준,삼성,2017년 07월 27일,0,0,0,0
권오준,삼성,2017년 07월 30일,0,0,0,0
권오준,삼성,2017년 08월 01일,0,0,0,5
권오준,삼성,2017년 08월 06일,0,0,5,0
권오준,삼성,2017년 08월 08일,0,5,0,1
권오준,삼성,2017년 08월 09일,5,0,1,0
권오준,삼성,2017년 08월 13일,0,1,0,1
권오준,삼성,2017년 08월 16일,1,0,1,0
권오준,삼성,2017년 08월 18일,0,1,0,0
권오준,삼성,2017년 08월 22일,1,0,0,1
권오준,삼성,2017년 08월 24일,0,0,1,0
권오준,삼성,2017년 08월 26일,0,1,0,1
권오준,삼성,2017년 09월 01일,1,0,1,1
권오준,삼성,2017년 09월 08일,0,1,1,1
권오준,삼성,2017년 09월 10일,1,1,1,0
권오준,삼성,2017년 09월 13일,1,1,0,0
권오준,삼성,2017년 09월 14일,1,0,0,0
권오준,삼성,2017년 09월 17일,0,0,0,1
권오준,삼성,2017년 09월 27일,0,0,1,1
권오준,삼성,2017년 10월 01일,0,1,1,0
권혁,한화,2015년 04월 10일,2,0,0,1
권혁,한화,2015년 04월 14일,0,0,1,0
권혁,한화,2015년 04월 17일,0,1,0,3
권혁,한화,2015년 04월 18일,1,0,3,0
권혁,한화,2015년 04월 22일,0,3,0,0
권혁,한화,2015년 04월 24일,3,0,0,0
권혁,한화,2015년 04월 26일,0,0,0,0
권혁,한화,2015년 04월 30일,0,0,0,0
권혁,한화,2015년 05월 01일,0,0,0,0
권혁,한화,2015년 05월 07일,0,0,0,1
권혁,한화,2015년 05월 08일,0,0,1,0
권혁,한화,2015년 05월 12일,0,1,0,1
권혁,한화,2015년 05월 14일,1,0,1,2
권혁,한화,2015년 05월 17일,0,1,2,0
권혁,한화,2015년 05월 21일,1,2,0,0
권혁,한화,2015년 05월 22일,2,0,0,0
권혁,한화,2015년 05월 27일,0,0,0,1
권혁,한화,2015년 05월 30일,0,0,1,1
권혁,한화,2015년 06월 02일,0,1,1,1
권혁,한화,2015년 06월 03일,1,1,1,0
권혁,한화,2015년 06월 05일,1,1,0,3
권혁,한화,2015년 06월 06일,1,0,3,0
권혁,한화,2015년 06월 07일,0,3,0,0
권혁,한화,2015년 06월 12일,3,0,0,2
권혁,한화,2015년 06월 13일,0,0,2,0
권혁,한화,2015년 06월 20일,0,2,0,0
권혁,한화,2015년 06월 21일,2,0,0,3
권혁,한화,2015년 06월 23일,0,0,3,0
권혁,한화,2015년 06월 26일,0,3,0,0
권혁,한화,2015년 06월 27일,3,0,0,2
권혁,한화,2015년 06월 28일,0,0,2,1
권혁,한화,2015년 07월 03일,0,2,1,0
권혁,한화,2015년 07월 04일,2,1,0,1
권혁,한화,2015년 07월 09일,1,0,1,3
권혁,한화,2015년 07월 11일,0,1,3,0
권혁,한화,2015년 07월 14일,1,3,0,0
권혁,한화,2015년 07월 15일,3,0,0,2
권혁,한화,2015년 07월 21일,0,0,2,1
권혁,한화,2015년 07월 25일,0,2,1,0
권혁,한화,2015년 07월 28일,2,1,0,0
권혁,한화,2015년 07월 30일,1,0,0,0
권혁,한화,2015년 08월 01일,0,0,0,0
권혁,한화,2015년 08월 02일,0,0,0,0
권혁,한화,2015년 08월 07일,0,0,0,0
권혁,한화,2015년 08월 08일,0,0,0,0
권혁,한화,2015년 08월 09일,0,0,0,0
권혁,한화,2015년 08월 16일,0,0,0,2
권혁,한화,2015년 08월 21일,0,0,2,0
권혁,한화,2015년 08월 23일,0,2,0,2
권혁,한화,2015년 08월 26일,2,0,2,0
권혁,한화,2015년 08월 28일,0,2,0,1
권혁,한화,2015년 08월 30일,2,0,1,2
권혁,한화,2015년 09월 03일,0,1,2,4
권혁,한화,2015년 09월 08일,1,2,4,1
권혁,한화,2015년 09월 16일,2,4,1,1
권혁,한화,2015년 09월 19일,4,1,1,1
권혁,한화,2015년 10월 01일,1,1,1,0
권혁,한화,2016년 04월 01일,1,1,0,0
권혁,한화,2016년 04월 02일,1,0,0,2
권혁,한화,2016년 04월 05일,0,0,2,0
권혁,한화,2016년 04월 10일,0,2,0,0
권혁,한화,2016년 04월 12일,2,0,0,0
권혁,한화,2016년 04월 19일,0,0,0,0
권혁,한화,2016년 04월 21일,0,0,0,0
권혁,한화,2016년 04월 23일,0,0,0,0
권혁,한화,2016년 04월 24일,0,0,0,2
권혁,한화,2016년 04월 28일,0,0,2,0
권혁,한화,2016년 04월 29일,0,2,0,1
권혁,한화,2016년 04월 30일,2,0,1,0
권혁,한화,2016년 05월 03일,0,1,0,1
권혁,한화,2016년 05월 07일,1,0,1,5
권혁,한화,2016년 05월 11일,0,1,5,0
권혁,한화,2016년 05월 15일,1,5,0,0
권혁,한화,2016년 05월 17일,5,0,0,1
권혁,한화,2016년 05월 19일,0,0,1,0
권혁,한화,2016년 05월 21일,0,1,0,2
권혁,한화,2016년 05월 25일,1,0,2,1
권혁,한화,2016년 05월 27일,0,2,1,0
권혁,한화,2016년 05월 28일,2,1,0,0
권혁,한화,2016년 05월 31일,1,0,0,0
권혁,한화,2016년 06월 02일,0,0,0,0
권혁,한화,2016년 06월 03일,0,0,0,0
권혁,한화,2016년 06월 05일,0,0,0,0
권혁,한화,2016년 06월 10일,0,0,0,0
권혁,한화,2016년 06월 11일,0,0,0,0
권혁,한화,2016년 06월 12일,0,0,0,1
권혁,한화,2016년 06월 14일,0,0,1,0
권혁,한화,2016년 06월 16일,0,1,0,0
권혁,한화,2016년 06월 17일,1,0,0,0
권혁,한화,2016년 06월 21일,0,0,0,0
