Name,Team,date,2B,3B,OPS,IBB,SB,CS,TB,DP,BB,HBP,K,HIT,SLG,OBP,PA,AB,BA,RBI,HR,SH,SF,R
김헌곤,삼성,07월 05일,0,0,0.8997,0,0.1,0,1.2,0,0.9,0,0.9,1.2,0.3747,0.525,4.8,3.9,0.3747,0.9,0,0,0,0
김헌곤,삼성,07월 06일,0.9,0,0.7566,0,0,0,2.1,1.8,0.2,0,1.1,1.2,0.4516,0.305,5.7,5.5,0.2716,0.2,0,0,0,1
김헌곤,삼성,07월 07일,0.2,0,0.6533,0,0,0,1.4,0.4,0.1,0,0.3,1.2,0.3383,0.315,5,4.9,0.2983,0.1,0,0,0,1
김헌곤,삼성,07월 08일,0.1,0,0.9097,0,0,0,1.3,0.2,0.9,0,1,1.2,0.3897,0.52,4.9,4,0.3697,0,0,0,0,1
김헌곤,삼성,07월 10일,0,0,1.1166,0,0,0,3,0,0.2,0,1.1,3,0.5416,0.575,6.6,6.4,0.5416,1.8,0,0,0,1
김헌곤,삼성,07월 11일,0,0.9,1.6333,0,0,0,3.4,0,0.1,0.9,1.2,1.6,1.0333,0.6,5.2,4.2,0.433,0.4,0,0,0,1
김헌곤,삼성,07월 12일,0,1.1,1.75,0,0.9,0,4.5,0,0,0.2,0.3,2.3,1.15,0.6,5,4.8,0.5666,1.1,0,0,0,1
김현수,LG,03월 28일,0,0,0.15,0,0,0,0.3,0,0,0,3,0.3,0.075,0.075,5.7,5.7,0.075,0,0,0,0,2
김현수,LG,03월 29일,0.9,0,1.94,0,0,0,5.5,0,0.9,0,1.6,1.9,1.375,0.565,5.9,5,0.475,2.7,0.9,0,0,2
김현수,LG,03월 30일,0.2,0,1.41,0,0,0,3,0,1.1,0,1.4,2.2,0.75,0.66,6,4.9,0.55,0.6,0.2,0,0,0
김현수,LG,03월 31일,0.1,0,0.61,0,0,0,1,0,1.2,0,0.3,0.6,0.25,0.36,6,4.8,0.15,0.3,0.1,0,0,1
김현수,LG,04월 01일,0.9,0,0.825,0,0,0,2,0,0.3,0,1,1.1,0.5,0.325,5.1,4.8,0.275,0,0,0,0,1
김현수,LG,04월 03일,1.1,0,1.3103,0.9,0,0,2.2,0,1.9,0,0.2,1.1,0.7003,0.61,5.8,3.9,0.3497,0,0,0,0,1
김현수,LG,04월 04일,0.3,0,1.6784,0.2,0,0,5.1,0,1.3,0,1,2.1,1.0834,0.595,6.8,5.5,0.4516,1.8,0.9,0,0,0
김현수,LG,04월 06일,0.1,0,1.1467,0.1,0,0,3,0,0.4,0,2,2.3,0.6267,0.52,6.2,5.8,0.4733,2.2,0.2,0,0,0
김현수,LG,04월 07일,0.9,0,0.76,0,0,0,2.7,0,0.1,0,0.5,1.5,0.4797,0.2803,7,6.9,0.2703,0.6,0.1,0,0,1
김현수,LG,04월 08일,0.2,0,2.205,0,0,0,6,0,0,0,0.2,3.1,1.4566,0.7484,5.3,5.3,0.7484,1.1,0.9,0,0,0
김현수,LG,04월 10일,0.1,0,0.725,0,0,0,1.4,0,0.9,0,0,0.7,0.3333,0.3917,5,4.1,0.1667,0.2,0.2,0,0,1
김현수,LG,04월 11일,0,0,1.0247,0,0,0,1.5,0,1.1,0,1.8,1.2,0.4497,0.575,4.8,3.7,0.3747,0.1,0.1,0,0,0
김현수,LG,04월 12일,0.9,0,1.2419,0,0,0,2,0,1.2,0,1.3,1.1,0.6669,0.575,4.8,3.6,0.3663,0,0,0,0.9,0
김현수,LG,04월 13일,0.2,0,1.0664,0,0.9,0,1.4,0,1.2,0,2.2,1.2,0.4664,0.6,4.8,3.6,0.3996,0,0,0,0.2,0
김현수,LG,04월 14일,0.1,0,0.2833,0,0.2,0,0.4,0,0.3,0,1.4,0.3,0.1333,0.15,4.8,4.5,0.0999,0,0,0,0.1,1
김현수,LG,04월 15일,0,0,0.5333,0,0.1,0,1,0,0.1,0,1.3,1,0.2583,0.275,4.8,4.7,0.2583,0,0,0,0,3
김현수,LG,04월 17일,0.9,0,2.395,0,0,0,6.5,0,0.9,0,0.3,2.9,1.625,0.77,5.7,4.8,0.725,1.8,0.9,0,0,0
김현수,LG,04월 18일,0.2,0,1.145,0,0,0,2.4,0,1.1,0,0.1,1.6,0.6,0.545,5.9,4.8,0.4,0.4,0.2,0,0,0
김현수,LG,04월 19일,0.1,0,0.745,0,0,0,1.8,0,0.3,0,1.8,1.4,0.405,0.34,6,5.7,0.305,0.2,0.1,0,0,1
김현수,LG,04월 20일,0,0,0.8947,0,0,0,1.2,0,1,0,0.4,1.2,0.3647,0.53,5.1,4.1,0.3647,0,0,0,0,3
김현수,LG,04월 21일,0.9,0,2.0066,0,0,0,6.6,0,0.2,0,0.2,3,1.3466,0.66,5.8,5.6,0.6266,0.9,0.9,0,0,1
김현수,LG,04월 22일,1.1,0,2.1033,0,0,0,6,0,0.1,0,0,4.3,1.2133,0.89,5.9,5.8,0.8733,1.1,0.2,0,0,0
김현수,LG,04월 24일,0.3,0,0.56,0,0,0,1.7,1.8,0,0,0.9,1.1,0.34,0.22,5.1,5.1,0.22,0.3,0.1,0,0.9,1
김현수,LG,04월 25일,0.1,0,1.305,0,0,0,1.4,0.4,1.8,0,0.2,1.3,0.55,0.755,4.9,3.1,0.53,0.1,0,0,0.2,0
김현수,LG,04월 26일,0,0,0.25,0,0,0,0.2,0.2,0.4,0,0.1,0.2,0.1,0.15,4.8,4.4,0.1,0,0,0,0.1,2
김현수,LG,04월 27일,0,0,1.4453,0.9,0,0,1.9,0,2,0,0,1.9,0.6503,0.795,5.7,3.7,0.6503,0.9,0,0,0,3
김현수,LG,04월 28일,0.9,0.9,2.4534,0.2,0,0,8.5,0,0.4,0,0,3.1,1.7534,0.7,5.9,5.5,0.6734,2,0.9,0,0,1
김현수,LG,04월 29일,0.2,0.2,2.4267,1,0,0,3.8,0,2,0,0,2.6,1.3267,1.1,5.1,3.1,1.0867,2.3,0.2,0,0,2
김현수,LG,05월 01일,1,0.1,1.855,0.2,0,0,4,0.9,1.3,0,0,2.5,1.055,0.8,5.8,4.5,0.71,1.5,0.1,0,0,1
김현수,LG,05월 02일,1.1,0,2.045,0.1,0,0,4.4,0.2,0.4,0,0,3.3,1.15,0.895,5,4.6,0.875,0.4,0,0,0,1
김현수,LG,05월 03일,0.3,0,0.935,0,0,0,2,0.1,0.1,0,0,1.7,0.5,0.435,4.9,4.8,0.425,0.1,0,0,0,0
김현수,LG,05월 04일,0.1,0,0.725,0,0,0,1.5,0,0,0,0.9,1.4,0.375,0.35,4.8,4.8,0.35,0,0,0,0,1
김현수,LG,05월 05일,0.9,0,1.41,0,0,0,3.9,0,0,0,0.2,3,0.795,0.615,5.7,5.7,0.615,2.7,0,0,0,0
김현수,LG,05월 06일,0.2,0,0.33,0,0,0,0.9,0,0,0,2.8,0.7,0.185,0.145,5,5,0.145,0.6,0,0,0,2
김현수,LG,05월 08일,1.9,0,2.0147,0,0,0,4,0,0.9,0,1.5,2.1,1.2797,0.735,4.9,4,0.6603,0.3,0,0,0,0
김현수,LG,05월 10일,0.4,0,0.8666,0.9,0,0,0.8,0,2,0,1.4,0.4,0.2666,0.6,4.8,2.8,0.1334,0,0,0,0,0
김현수,LG,05월 11일,0.2,0,1.2083,0.2,0,0,1.3,0,1.4,0,0.3,1.1,0.5833,0.625,4.8,2.5,0.5167,0.9,0,0.9,0,1
김현수,LG,05월 13일,0,0,1.15,0.1,0,0,3.8,0,0.4,0,0.1,1.1,0.82,0.33,5.7,5.1,0.28,2.9,0.9,0.2,0,0
김현수,LG,05월 15일,0,0,0.3,0,0,0,0.9,0,0.1,0,0,0.3,0.21,0.09,5,4.8,0.09,0.7,0.2,0.1,0,0
김현수,LG,05월 16일,0.9,0,0.64,0,0,0,2.2,0,0,0,0.9,1,0.44,0.2,5.8,5.8,0.2,0.3,0.1,0,0.9,2
김현수,LG,05월 17일,1.1,0,1.02,0,0,0,3.1,0,0,0,0.2,2,0.62,0.4,5.9,5.9,0.4,0,0,0,0.2,1
김현수,LG,05월 18일,1.2,0,1.52,0,0,0,4.4,0,0,0,0.1,3.2,0.88,0.64,6,6,0.64,0.9,0,0,0.1,1
김현수,LG,05월 19일,0.3,0.9,1.73,0.9,0,0,3.8,0,0.9,0,0.9,1.7,1.12,0.61,5.1,4.2,0.4597,0.2,0,0,0,1
김현수,LG,05월 20일,0.1,0.2,0.665,0.2,0,0,1,0,1.1,0,0.2,0.5,0.28,0.385,4.9,3.8,0.1266,0.1,0,0,0,1
김현수,LG,05월 22일,0,0.1,2.225,0.1,0,0,5.7,0.9,0.3,0,0.1,2.8,1.45,0.775,4.8,4.5,0.7083,1.8,0.9,0,0,1
김현수,LG,05월 23일,0,0,1.15,0,0,0,2.1,0.2,0.1,0,0,1.5,0.75,0.4,4.8,2.9,0.6,2.2,0.2,1.8,0,1
김현수,LG,05월 24일,0,0,0.8547,0,0,0,1.7,0.1,0,0,0,1.4,0.5497,0.305,5.7,3.5,0.4747,3.3,0.1,2.2,0.9,1
김현수,LG,05월 25일,0.9,0,1.7566,0,0,0,3.9,0,0,0,0.9,3,1.0166,0.74,5,4.4,0.7916,2.6,0,0.6,0.2,0
김현수,LG,05월 26일,0.2,0,1.1233,0,0,0,2.7,0,0,0,0.2,2.5,0.5933,0.53,5.8,5.6,0.5433,1.6,0,0.2,0.1,2
김현수,LG,05월 27일,1,0,2.135,0,0,0,6.2,0,0,0,0.1,2.5,1.53,0.605,5,5,0.605,1.3,0.9,0,0,0
김현수,LG,05월 29일,0.2,0,1.2,0,0,0,3.2,0,0,0,0.9,2.4,0.7,0.5,5.8,5.8,0.5,0.3,0.2,0,0,1
김현수,LG,05월 30일,1.9,0,1.8,0,0,0,5.5,0,0,0,1.1,3.3,1.13,0.67,5.9,5.9,0.67,1.9,0.1,0,0.9,2
김현수,LG,05월 31일,2.2,0,1.84,0.9,0,0,4.8,0,0.9,0,0.3,2.6,1.14,0.7,6,5.1,0.61,3.1,0,0,0.2,2
김현수,LG,06월 01일,0.6,0,1.56,0.2,0,0,4,0,0.2,0,0.1,3.4,0.84,0.72,6,5.8,0.7,3.5,0,0,0.1,0
김현수,LG,06월 02일,0.2,0,0.85,0.1,0,0,1.9,0,0.1,0,0,1.7,0.445,0.405,5.1,5,0.395,0.9,0,0,0,2
김현수,LG,06월 03일,0,0,2.47,0,0,0,7.7,0,0,0,0.9,2.3,1.91,0.56,4.9,4.9,0.56,4.8,1.8,0,0,1
김현수,LG,06월 05일,0,0,1.135,0,0,0,2.6,0,0.9,0,0.2,1.4,0.65,0.485,5.7,4.8,0.35,1,0.4,0,0,1
김현수,LG,06월 06일,0,0,1.19,0,0,0,2.8,0,0.2,0,1,2.2,0.7,0.49,5.9,4.8,0.55,2.3,0.2,0.9,0,0
김현수,LG,06월 07일,0,0,0.245,0,0,0,0.5,0,0.1,0,0.2,0.5,0.125,0.12,5.1,3.9,0.125,1.3,0,1.1,0,1
김현수,LG,06월 08일,0,0,0.54,0,0,0.9,1.1,0,0,0,1.9,1.1,0.275,0.265,4.9,4.6,0.275,1.3,0,0.3,0,1
김현수,LG,06월 09일,0,0,0.28,0,0,0.2,0.2,0,0.9,0,1.3,0.2,0.05,0.23,5.7,3.8,0.05,1.2,0,1,0,1
김현수,LG,06월 10일,0,0,0.54,0,0,0.1,1,0,0.2,0,0.4,1,0.25,0.29,5,4.6,0.25,2.1,0,0.2,0,1
김현수,LG,06월 12일,0.9,0,1.6203,0,0,0,2.9,0,0.1,0,0.1,2,0.95,0.6703,4,3.8,0.6503,1.4,0,0.1,0,0
김현수,LG,06월 13일,0.2,0,0.8334,0,0,0,1.6,0,0,0,0.9,1.4,0.45,0.3834,4.6,4.6,0.3834,0.4,0,0,0,1
김현수,LG,06월 14일,1,0,0.9417,0,0,0,2.3,0,0,0,0.2,1.3,0.6,0.3417,4.7,4.7,0.3417,1,0,0,0,1
김현수,LG,06월 15일,0.2,0,0.56,0,0,0,1.4,0,0,0,1.9,1.2,0.305,0.255,5.7,5.7,0.255,0.2,0,0,0,0
김현수,LG,06월 16일,0.1,0,0.155,0,0,0,0.4,0,0,0,1.3,0.3,0.09,0.065,5,5,0.065,0.1,0,0,0,0
김현수,LG,06월 17일,0,0,0.04,0,0,0,0.1,0,0,0,0.4,0.1,0.02,0.02,4.9,4.9,0.02,0,0,0,0,0
김현수,LG,06월 19일,0.9,0,0.63,0,0,0,1.8,0,0,0,0.1,0.9,0.45,0.18,5.7,4.8,0.225,1.8,0,0.9,0,0
김현수,LG,06월 20일,0.2,0,0.725,0,0,0,1.3,0,0.9,0,0,1.1,0.325,0.4,5.9,4.8,0.275,0.4,0,0.2,0,0
김현수,LG,06월 21일,0.1,0,0.65,0,0,0,1.3,0.9,0.2,0,0,1.2,0.325,0.325,5.1,4.8,0.3,1.1,0,0.1,0,1
김현수,LG,06월 23일,0,0,0.885,0,0,0,2.1,0.2,0.1,0,0,2.1,0.435,0.45,5.8,5.7,0.435,0.2,0,0,0,4
김현수,LG,06월 24일,0.9,0,3.585,0,0,0,10.4,0.1,0.9,0.9,0,4.1,2.58,1.005,6.8,5,1.005,4.6,1.8,0,0,1
김현수,LG,06월 27일,0.2,0,1.19,0,0,0,3.3,0,0.2,0.2,1.8,1.9,0.77,0.42,6.2,5.8,0.42,1,0.4,0,0,1
김현수,LG,06월 30일,1.9,0,2.93,0,0,0,8.5,0,0.1,0.1,0.4,3.3,2.115,0.815,5.2,5,0.815,3.2,1.1,0,0,1
김현수,LG,07월 03일,1.3,0,1.265,0,0,0,3.5,0,0,0,0.2,1.6,0.87,0.395,4.9,4.9,0.395,0.6,0.2,0,0,0
김현수,LG,07월 04일,0.4,0,0.785,0,0,0,2.1,0,0,0,0.9,1.4,0.48,0.305,5.7,5.7,0.305,1.2,0.1,0,0,2
김현수,LG,07월 05일,1,0,2.405,0,0,0,3.1,0,1.8,0,0.2,2.1,1.44,0.965,5,3.2,0.965,2,0,0,0,1
김현수,LG,07월 06일,0.2,0,0.99,0,0,0,1.6,0,0.4,0,2.8,1.4,0.545,0.445,4.9,4.5,0.445,0.5,0,0,0,0
김현수,LG,07월 07일,0.1,0,0.8,0,0,0,1.4,0,0.2,0,1.5,1.3,0.425,0.375,4.8,4.6,0.375,0.2,0,0,0,2
김현수,LG,07월 08일,0,0,2.31,0,0,0,8.4,0,0,0,1.4,3,1.695,0.615,5.7,5.7,0.615,5.4,1.8,0,0,0
김현수,LG,07월 11일,0,0,1.25,0,0,0,3.7,0,0,0,0.3,2.5,0.745,0.505,5.9,5.9,0.505,1.2,0.4,0,0,1
김현수,LG,07월 12일,0,0,1.3,0,0,0,3.1,0,0,0,1,2.5,0.71,0.59,5.1,5.1,0.59,0.6,0.2,0,0,0
김혜성,넥센,04월 07일,0,0,1.0666,0,0.9,0,2,0,0.2,0,2.2,2,0.5166,0.55,4.8,4.6,0.5166,0,0,0,0,0
김혜성,넥센,04월 10일,0,0,0.7333,0,0.2,0,1.4,0,0.1,0,1.4,1.4,0.3583,0.375,4.8,4.7,0.3583,0,0,0,0,0
김혜성,넥센,04월 19일,0,0,0.65,0,1,0,0.4,0,0.9,0,1.3,0.4,0.1,0.55,4.8,2.1,0.1,0,0,0,0,1
김혜성,넥센,04월 20일,0,0,1.05,0,0.2,0,1.9,0,0.2,0,0.3,1.9,0.475,0.575,4.8,4.2,0.475,0,0,0,0,0
김혜성,넥센,04월 22일,0,0,0.25,0,0.1,0,0.4,0,0.1,0,1,0.4,0.1,0.15,4.8,4.5,0.1,0,0,0,0,1
김혜성,넥센,04월 24일,0.9,0,0.91,0,0,0,2,0,0.9,0,2,1.1,0.5,0.41,5.7,4.8,0.275,0.9,0,0,0,0
김혜성,넥센,04월 25일,0.2,0,1.2303,0,0,0,1.3,0,1.1,0,1.4,1.1,0.55,0.6803,4.1,3,0.5,1.1,0,0,0,0
김혜성,넥센,04월 28일,0.1,0,0.7734,0,0,0,1.3,0,0.3,0,1.3,1.2,0.375,0.3984,4.7,4.4,0.35,1.2,0,0,0,0
김혜성,넥센,04월 29일,0.9,0,1.267,0,0,0,2.1,0,0.1,0.9,1.2,1.2,0.7003,0.5667,4.7,3.7,0.3997,1.2,0,0,0,1
김혜성,넥센,05월 01일,0.2,0,1.1834,0,0,0,2.3,0,0,0.2,1.2,2.1,0.6084,0.575,4.8,4.6,0.5416,1.2,0,0,0,1
김혜성,넥센,05월 02일,1,0,1.5317,0,0,0,3.3,0,0.9,0.1,2.1,2.3,0.8417,0.69,5.7,4.7,0.5833,1.2,0,0,0,0
김혜성,넥센,05월 03일,0.2,0,0.37,0,0,0,0.8,0,0.2,0,1.4,0.6,0.2,0.17,4.1,3.9,0.15,0.3,0,0,0,2
김혜성,넥센,05월 04일,0.1,0,1.8747,0,0.9,0.9,3.9,0,1.9,0,2.2,1.1,1.2747,0.6,5.6,3.7,0.3497,2.8,0.9,0,0,0
김혜성,넥센,05월 05일,0,0,0.3866,0,0.2,0.2,0.8,0,0.4,0,2.3,0.2,0.2666,0.12,4.9,4.5,0.0666,0.6,0.2,0,0,2
김혜성,넥센,05월 08일,0.9,0,1.0933,0,0.1,0.1,3.1,0,0.2,0,0.6,1.9,0.6733,0.42,5.8,5.6,0.3933,0.3,0.1,0,0,1
김혜성,넥센,05월 11일,0.2,0,0.38,0,0.9,0,0.6,0,0,0.9,1.1,0.4,0.12,0.26,5.9,4.1,0.08,0.9,0,0.9,0,1
김혜성,넥센,05월 13일,0.1,0,0.14,0,1.1,0,0.3,0,0,0.2,1.1,0.2,0.06,0.08,5.1,4.7,0.04,0.2,0,0.2,0,0
김혜성,넥센,05월 16일,0.9,0,0.695,0,0.3,0,1.8,0,0,0.1,1.2,0.9,0.45,0.245,4.9,4.7,0.225,0.1,0,0.1,0,1
김혜성,넥센,05월 17일,0.2,0,0.8997,0,1,0,1.3,0,0.9,0,1.2,1.1,0.3997,0.5,4.8,3.9,0.3497,0,0,0,0,1
김혜성,넥센,05월 19일,0.1,0,0.6916,0,0.2,0,1.3,0,0.2,0,1.2,1.2,0.3416,0.35,4.8,4.6,0.3166,0,0,0,0,3
김혜성,넥센,05월 20일,0.9,0.9,2.2083,0,1,0,5.7,0,0.1,0,0.3,3,1.4333,0.775,4.8,4.7,0.7583,0,0,0,0,0
김혜성,넥센,05월 23일,0.2,0.2,0.86,0,0.2,0,2.2,0,0,0,1,1.6,0.505,0.355,5.7,5.7,0.355,0,0,0,0,0
김혜성,넥센,05월 25일,0.1,1,2.105,0,0.1,0,5.3,0,0,0,0.2,3.2,1.315,0.79,5,5,0.79,0,0,0,0,2
김혜성,넥센,05월 26일,0,1.1,2.24,0,0,0,5.6,0,0,0,0.1,3.4,1.395,0.845,4.9,4.9,0.845,0.9,0,0,0,0
김혜성,넥센,05월 29일,0,0.3,0.6,0,0,0,1.5,0,0,0,0.9,0.9,0.375,0.225,4.8,4.8,0.225,0.2,0,0,0,2
김혜성,넥센,05월 30일,0,1,1.64,0,0.9,0,5,0,0,0,0.2,3,1.025,0.615,5.7,5.7,0.615,1,0,0,0,1
김혜성,넥센,06월 02일,0,0.2,0.77,0,0.2,0,1.9,0,0,0,0.1,1.5,0.425,0.345,5,5,0.345,0.2,0,0,0,1
김혜성,넥센,06월 08일,0,0.1,1.16,0,0.1,0,2.5,0.9,0,0,0.9,2.3,0.6,0.56,4.9,4.9,0.56,1,0,0,0,0
김혜성,넥센,06월 10일,0.9,0,1.51,0,0,0,4.1,0.2,0,0,2,3.2,0.845,0.665,5.7,5.7,0.665,2,0,0,0.9,0
김혜성,넥센,06월 14일,0.2,0,0.38,0,0,0,1,0.1,0,0,3.2,0.8,0.21,0.17,5,5,0.17,0.5,0,0,0.2,0
김혜성,넥센,06월 15일,0.1,0,0.14,0,0,0,0.4,0,0,0,0.8,0.3,0.08,0.06,4.9,4.9,0.06,0.2,0,0,1,0
김혜성,넥센,06월 16일,0,0,0.45,0,0,0,0.9,0,0,0,2.1,0.9,0.225,0.225,4.8,4.8,0.225,1.8,0,0,0.2,2
김혜성,넥센,06월 17일,0.9,0,2.1997,0,0.9,0,3.8,0,0.9,0,0.4,2.9,1.2497,0.95,4.8,3.9,0.95,2.2,0,0,0.1,0
김혜성,넥센,06월 19일,0.2,0,0.5166,0,0.2,0,0.9,0,0.2,0,1.1,0.7,0.2916,0.225,4.8,4.6,0.225,0.6,0,0,0,1
김혜성,넥센,06월 20일,0.1,0,0.4133,0,0.1,0,0.4,0,1,0,1.1,0.3,0.1333,0.28,5.7,4.7,0.1,0.2,0,0,0,1
김혜성,넥센,06월 21일,0,0,0.49,0,0,0,0.9,0.9,0.2,0,0.3,0.9,0.225,0.265,5,4.8,0.225,1.8,0,0,0,1
김혜성,넥센,06월 22일,0,0,1.245,0,0.9,0,3.8,0.2,0.1,0,1,1.1,0.95,0.295,4.9,4.8,0.275,1.3,0.9,0,0,1
김혜성,넥센,06월 23일,0.9,0,1.11,0,0.2,0,2.7,0.1,0.9,0,1.1,1.2,0.675,0.435,5.7,4.8,0.3,0.4,0.2,0,0,1
김혜성,넥센,06월 24일,0.2,0,1.295,0,0.1,0,2.6,0,1.1,0,1.2,2.1,0.65,0.645,5.9,4.8,0.525,0.1,0.1,0,0,2
김혜성,넥센,06월 26일,0.1,0,1.1497,0,0,0,1.5,0,2.1,0,0.3,1.4,0.4497,0.7,6,3.9,0.4247,0,0,0,0,1
김혜성,넥센,06월 27일,0,0,0.4766,0,0,0,0.4,0,1.4,0,2.8,0.4,0.1166,0.36,6,4.6,0.1166,0,0,0,0,0
김혜성,넥센,06월 28일,0,0,0.433,0,0.9,0,1,0,0.4,0,2.4,1,0.1836,0.2503,7.8,6.5,0.1836,0.9,0,0,0,2
김혜성,넥센,06월 29일,1.8,0,1.5266,0,0.2,0,4.7,0,0.1,0,1.6,2.9,0.9334,0.5934,6.4,6.1,0.5734,1.1,0,0,0,0
김혜성,넥센,07월 01일,0.4,0,0.3533,0,0.1,0,1.1,0,0,0,1.3,0.7,0.2167,0.1367,6.2,6.1,0.1367,0.3,0,0,0,0
김혜성,넥센,07월 03일,0.2,0,0.16,0,0,0,0.5,0,0,0,1.2,0.3,0.1,0.06,5.1,5.1,0.06,0.1,0,0,0,0
김혜성,넥센,07월 06일,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,4.9,4.9,0,0,0,0,0,1
김혜성,넥센,07월 07일,0,0,0.225,0,0,0,0,0,0.9,0,0.5,0,0,0.225,4.8,3.9,0,0,0,0,0,3
김혜성,넥센,07월 11일,0,0.9,1.895,0,0,0.9,4.5,0,1.1,0,0.2,2.7,1.125,0.77,5.7,4.6,0.675,0,0,0,0,1
김혜성,넥센,07월 12일,0,0.2,0.5637,0,0,0.2,1,0,1.2,0,0.9,0.6,0.25,0.3137,7.7,6.5,0.15,0,0,0,0,0
김회성,한화,06월 07일,0.9,0,1.05,0,0,0,2.9,0.9,0.1,0.1,1.8,2,0.59,0.46,5.7,5.5,0.41,1.9,0,0,0,0
김회성,한화,06월 08일,1.1,0,0.925,0,0,0,2.5,0.2,0,0,1.3,1.4,0.595,0.33,5,5,0.33,1.3,0,0,0,0
김회성,한화,06월 09일,0.3,0,0.7,0,0,0,1.6,0.1,0,0,2.2,1.3,0.385,0.315,4.9,4.9,0.315,1.3,0,0,0,0
김회성,한화,06월 10일,0.1,0,0.625,0,0,0,1.3,0,0,0,1.4,1.2,0.325,0.3,4.8,4.8,0.3,1.2,0,0,0,0
김회성,한화,07월 07일,0,0,0.375,0,0,0,0.3,0,0,0.9,2.2,0.3,0.075,0.3,4.8,3.9,0.075,0.3,0,0,0,0
김회성,한화,07월 08일,0,0,0.8497,0,0.9,0,1,0,0.9,0.2,0.5,1,0.3247,0.525,4.8,3.7,0.3247,1,0,0,0,0
김회성,한화,07월 11일,0,0,0.4166,0,0.2,0,0.2,0,1.1,0.1,1.1,0.2,0.0666,0.35,4.8,3.6,0.0666,0.2,0,0,0,2
나경민,롯데,06월 27일,0.1,0,1.6333,0,1.8,0,2.2,0,2.1,0.9,0.2,2.1,0.7336,0.8997,6.6,3.6,0.7002,0,0,0,0,0
나경민,롯데,06월 28일,0,0,0.6083,0,0.4,0,0.5,0,1.4,0.2,0.9,0.5,0.1667,0.4416,5.2,3.6,0.1667,0,0,0,0,1
나성범,NC,03월 28일,0,0,1.7616,0,0.2,0,4.7,0,0,0.4,1,2,1.1916,0.57,5,4.6,0.5166,1.9,0.9,0,0,1
나성범,NC,03월 29일,0,0,0.4433,0,0.1,0,1.1,0,0,0.2,1.1,0.5,0.2833,0.16,4.9,4.7,0.1333,0.4,0.2,0,0,0
나성범,NC,03월 30일,0,0,1.075,0,0,0,2.3,0,0,0,2.1,2,0.575,0.5,4.8,4.8,0.5,0.2,0.1,0,0,0
나성범,NC,03월 31일,0,0,0.2,0,0,0,0.4,0,0,0,1.4,0.4,0.1,0.1,5.7,5.7,0.1,0,0,0,0,2
나성범,NC,04월 01일,0,0,0.685,0,0,0,1.1,0,0,0.9,1.3,1.1,0.275,0.41,5.9,5,0.275,0,0,0,0,1
나성범,NC,04월 03일,0,0,1.03,0,0,0,2,0,0,0.2,1.2,2,0.5,0.53,5.1,4.9,0.5,0,0,0,0,0
나성범,NC,04월 04일,0.9,0,0.94,0,0,0,2.3,0,0,0.1,1.2,1.4,0.575,0.365,4.9,4.8,0.35,0.9,0,0,0,1
나성범,NC,04월 05일,1.1,0,0.925,0,0,0,2.4,0,0,0,0.3,1.3,0.6,0.325,4.8,4.8,0.325,0.2,0,0,0,0
나성범,NC,04월 07일,0.3,0,0.675,0,0,0,1.5,0,0,0,1,1.2,0.375,0.3,4.8,4.8,0.3,0.1,0,0,0,0
나성범,NC,04월 08일,0.1,0,0.175,0,0,0,0.4,0,0,0,1.1,0.3,0.1,0.075,4.8,4.8,0.075,0,0,0,0,2
나성범,NC,04월 10일,0.9,0,1.31,0,0,0,3.7,0,0,0,2.1,2.8,0.745,0.565,5.7,5.7,0.565,2.7,0,0,0,1
나성범,NC,04월 11일,0.2,0,0.73,0,0,0,1.7,0,0,0,2.3,1.5,0.385,0.345,5,5,0.345,0.6,0,0,0,1
나성범,NC,04월 12일,1,0,2.715,0,0,0,6,0,0,0.9,0.6,2.3,1.93,0.785,4.9,4,0.7103,1.2,0.9,0,0,1
나성범,NC,04월 13일,1.1,0,1.725,0,0,0,4,0,0,0.2,0.2,2.3,1.1,0.625,4.8,4.6,0.6084,0.2,0.2,0,0,0
나성범,NC,04월 14일,0.3,0,0.975,0,0,0,2.1,0,0,0.1,1.8,1.5,0.575,0.4,4.8,4.7,0.3917,0.1,0.1,0,0,0
나성범,NC,04월 15일,0.1,0,0.9747,0,0,0,1.4,0,0,0.9,2.2,1.3,0.4247,0.55,4.8,3.9,0.3997,0,0,0,0,0
나성범,NC,04월 17일,0,0,0.9366,0,0,0,2.1,0,0,0.2,2.4,2.1,0.4516,0.485,5.7,5.5,0.4516,0,0,0,0,1
나성범,NC,04월 19일,0,0,2.2233,0,0,0,6.8,0,0,0.1,0.6,4.1,1.3733,0.85,5.9,5.8,0.8333,1.8,0.9,0,0,1
나성범,NC,04월 20일,0,0,1.2697,0,0,0,2.5,0.9,0.9,0,0.2,1.9,0.6197,0.65,5.1,4.2,0.4997,0.4,0.2,0,0,1
나성범,NC,04월 21일,0.9,0,1.5116,0,0,0,3.6,0.2,0.2,0,0,2.4,0.8816,0.63,4.9,4.7,0.5966,0.2,0.1,0,0,1
나성범,NC,04월 22일,0.2,0,1.9083,0,0,0,5.2,0.1,0.1,0,0,2.3,1.3083,0.6,4.8,4.7,0.5833,0.9,0.9,0,0,1
나성범,NC,04월 24일,0.1,0,1.915,0,0,0,4.9,0,0,0,0,4.2,1.045,0.87,5.7,5.7,0.87,1.1,0.2,0,0,0
