,0
0,1.3432158439564792
1,1.3511157285748563
2,1.35695082210246
3,1.347391261278735
4,1.3367540592495815
5,1.3430758018299735
6,1.352221893245266
7,1.5292036822939452
8,1.5345509670544368
9,1.5417529797159435
10,1.5549831387339412
11,1.5619042279899806
12,1.5598722786596149
13,1.5376277158298235
14,1.5440033467590746
15,1.5586133797972552
16,1.5428179673499491
17,1.5330693514308957
18,1.5326218805477319
19,1.5314955469353482
20,1.5099191728831225
21,1.5056322561463527
22,1.337846391387234
23,1.3400543831856162
24,1.3373819101431992
25,1.3396556047094075
26,1.3489374007087682
27,1.3486426447705437
28,1.3351972458678942
29,1.3456984419981224
30,1.3542846662222492
31,1.343117318675256
32,1.3382079905605975
33,1.3514773469952306
34,1.371976361909874
35,1.3672932681933891
36,1.338269676347854
37,1.3517115961075328
38,1.382217944043922
39,1.378377960352717
40,1.3739362913102071
41,1.3742460394955125
42,1.3572510752974454
43,1.354104305458806
44,1.337762537791224
45,1.3549707237601527
46,1.3512834357668766
47,1.3301597285397184
48,1.35704071079283
49,1.37770973308113
50,1.3431758266343987
51,1.3358322915701952
52,1.3573686098063191
53,1.374905591682225
54,1.370082436592224
55,1.346166402385128
56,1.3742108783064577
57,1.3795264617738545
58,1.35831056567469
59,1.3442456511544194
60,1.3445193989982138
61,1.3333995456498309
62,1.3519449868203683
63,1.3652993373183244
64,1.3576657044202014
65,1.3483934034111607
66,1.347031660972151
67,1.3430769615442972
68,1.3456497495911672
69,1.3545295892862057
70,1.3548160099484339
71,1.3580229852981385
72,1.3612979635973057
73,1.3506555848732589
74,1.3434650853158623
75,1.3537150219729173
76,1.3664881958704207
77,1.3536081421686872
78,1.3389790614088346
79,1.3533629177898736
80,1.3853454033400538
81,1.390325892985278
82,1.3712713143913307
83,1.3753668950981461
84,1.3747148390349742
85,1.3478038915347117
86,1.3361091979950928
87,1.3426611727072175
88,1.3434852542578364
89,1.3383215273359124
90,1.345911663768984
91,1.3641793401151574
92,1.3650809388525698
93,1.3517479170109112
94,1.3472872387407508
95,1.3457866138895591
96,1.3363659354780164
97,1.3418402689847124
98,1.3497381354892992
99,1.3372663745011049
100,1.5394092640864825
101,1.4994900159299371
102,1.4262135656509116
103,1.3813431904665792
104,1.3954968147158855
105,1.437322103923905
106,1.4801507142256842
107,1.4892259261782572
108,1.4765769630077228
109,1.4792652674496765
110,1.4990039047147476
111,1.5142236570653727
112,1.52700202690478
113,1.5426427447873778
114,1.53840078554484
115,1.5157297791733253
116,1.346463157190132
117,1.3524711346046492
118,1.347121850977378
119,1.345746276005611
120,1.3420874922303052
121,1.337846391387234
122,1.3362523987027015
123,1.3375207925553811
124,1.3451215836930965
125,1.3445150614557766
126,1.338122138097808
127,1.3387626618098594
128,1.3454206771737582
129,1.3471546927377858
130,1.3381359706305653
131,1.3293419833983164
132,1.331885088265882
133,1.3451014147511224
134,1.343193656900715
135,1.3345290570903283
136,1.3411530517324854
137,1.5343610728066526
138,1.5268643042069214
139,1.516157081114515
140,1.5021209913740825
141,1.5069504828733002
142,1.53628582177092
143,1.5471671077115743
144,1.5335488249220115
145,1.5269129966138766
146,1.5379636680514626
147,1.554554677078428
148,1.5412971543097727
149,1.5210058831562405
150,1.528429452864605
151,1.5230124676027283
152,1.3339743858410666
153,1.3327621805188827
154,1.3458151373545402
155,1.3522887364804053
156,1.3523714496091022
157,1.3575149883420417
158,1.344240474459526
159,1.3450080661647923
160,1.3559645113695713
161,1.3385952751797068
162,1.3306760607718116
163,1.3371920158954147
164,1.3331312950627974
165,1.3323135499213952
166,1.3398549939475117
167,1.3347952895635717
168,1.3333528713566658
169,1.340080888536807
170,1.3380394442161214
171,1.34786725562688
172,1.3591259721404343
